match_id,year,id,over,ball,runs,extras,extra_type,batter,batter_runs,batter_balls,batter_sr,nonstriker,nonstriker_runs,nonstriker_balls,nonstriker_sr,bowler,batter_out,wicket_type,team,team_code,innings_runs,innings_wickets,innings_balls
435840,2010,119060,19.0,6.0,0.0,0.0,,Ben Phillips,0,1,0.0,Zander de Bruyn,0,0,,Dominic Cork,,,Somerset,Somst,173.0,6,119.0
435840,2010,119050,19.0,5.0,0.0,0.0,,Arul Suppiah,0,1,0.0,Zander de Bruyn,0,0,,Dominic Cork,AV Suppiah,AV Suppiah c &dagger;Bates b Cork 0 (1m 1b 0x4 0x6) SR: 0.00,Somerset,Somst,173.0,5,118.0
435840,2010,119040,19.0,4.0,0.0,0.0,,Kieron Pollard,22,7,314.29,,0,0,,Dominic Cork,,,Somerset,Somst,173.0,5,117.0
435840,2010,119030,19.0,3.0,0.0,0.0,,Jos Buttler,5,7,71.43,Kieron Pollard,22,6,366.67,Dominic Cork,JC Buttler,JC Buttler c Vince b Cork 5 (12m 7b 0x4 0x6) SR: 71.42,Somerset,Somst,173.0,4,116.0
435840,2010,119020,19.0,2.0,0.0,0.0,,Jos Buttler,5,6,83.33,,0,0,,Dominic Cork,,,Somerset,Somst,173.0,4,115.0
435840,2010,119010,19.0,1.0,3.0,0.0,,Kieron Pollard,22,6,366.67,,0,0,,Dominic Cork,,,Somerset,Somst,170.0,4,114.0
435840,2010,118060,18.0,6.0,1.0,0.0,,Kieron Pollard,19,5,380.0,Jos Buttler,5,5,100.0,Chris Wood,,,Somerset,Somst,169.0,4,113.0
435840,2010,118050,18.0,5.0,6.0,0.0,,Kieron Pollard,18,4,450.0,,0,0,,Chris Wood,,,Somerset,Somst,163.0,4,112.0
435840,2010,118040,18.0,4.0,6.0,0.0,,Kieron Pollard,12,3,400.0,,0,0,,Chris Wood,,,Somerset,Somst,157.0,4,111.0
435840,2010,118030,18.0,3.0,4.0,0.0,,Kieron Pollard,6,2,300.0,,0,0,,Chris Wood,,,Somerset,Somst,153.0,4,110.0
435840,2010,118020,18.0,2.0,2.0,0.0,,Kieron Pollard,2,1,200.0,,0,0,,Chris Wood,,,Somerset,Somst,151.0,4,109.0
435840,2010,118010,18.0,1.0,1.0,0.0,,Jos Buttler,5,5,100.0,,0,0,,Chris Wood,,,Somerset,Somst,150.0,4,108.0
435840,2010,117060,17.0,6.0,1.0,0.0,,Jos Buttler,4,4,100.0,Kieron Pollard,0,0,,Daniel Christian,,,Somerset,Somst,149.0,4,107.0
435840,2010,117050,17.0,5.0,0.0,0.0,,Jos Buttler,3,3,100.0,,0,0,,Daniel Christian,,,Somerset,Somst,149.0,4,106.0
435840,2010,117040,17.0,4.0,0.0,0.0,,Craig Kieswetter,71,59,120.34,Jos Buttler,3,2,150.0,Daniel Christian,C Kieswetter,C Kieswetter c Carberry b Christian 71 (74m 59b 6x4 2x6) SR: 120.33,Somerset,Somst,149.0,3,105.0
435840,2010,117030,17.0,3.0,1.0,0.0,,Jos Buttler,3,2,150.0,,0,0,,Daniel Christian,,,Somerset,Somst,148.0,3,104.0
435840,2010,117020,17.0,2.0,2.0,0.0,,Jos Buttler,2,1,200.0,,0,0,,Daniel Christian,,,Somerset,Somst,146.0,3,103.0
435840,2010,117010,17.0,1.0,1.0,0.0,,Craig Kieswetter,71,58,122.41,,0,0,,Daniel Christian,,,Somerset,Somst,145.0,3,102.0
435840,2010,116060,16.0,6.0,0.0,0.0,,James Hildreth,12,13,92.31,Craig Kieswetter,70,57,122.81,Abdul Razzaq,JC Hildreth,JC Hildreth c Christian b Abdul Razzaq 12 (21m 14b 0x4 0x6) SR: 85.71,Somerset,Somst,145.0,2,101.0
435840,2010,116050,16.0,5.0,1.0,0.0,,Craig Kieswetter,70,57,122.81,,0,0,,Abdul Razzaq,,,Somerset,Somst,144.0,2,100.0
435840,2010,116040,16.0,4.0,0.0,0.0,,Craig Kieswetter,69,56,123.21,,0,0,,Abdul Razzaq,,,Somerset,Somst,144.0,2,99.0
435840,2010,116030,16.0,3.0,1.0,0.0,,James Hildreth,12,13,92.31,,0,0,,Abdul Razzaq,,,Somerset,Somst,143.0,2,98.0
435840,2010,116020,16.0,2.0,1.0,0.0,,Craig Kieswetter,69,55,125.45,,0,0,,Abdul Razzaq,,,Somerset,Somst,142.0,2,97.0
435840,2010,116010,16.0,1.0,6.0,0.0,,Craig Kieswetter,68,54,125.93,,0,0,,Abdul Razzaq,,,Somerset,Somst,136.0,2,96.0
435840,2010,115060,15.0,6.0,1.0,0.0,,Craig Kieswetter,62,53,116.98,James Hildreth,11,12,91.67,Chris Wood,,,Somerset,Somst,135.0,2,95.0
435840,2010,13050,3.0,5.0,1.0,0.0,,Craig Kieswetter,14,19,73.68,,0,0,,Chris Wood,,,Somerset,Somst,27.0,0,22.0
