match_id,year,id,over,ball,runs,extras,extra_type,batter,batter_runs,batter_balls,batter_sr,nonstriker,nonstriker_runs,nonstriker_balls,nonstriker_sr,bowler,batter_out,wicket_type,team,team_code,innings_runs,innings_wickets,innings_balls
1229399,2020,115060,15.0,6.0,0.0,0.0,,Liam Plunkett,4,3,133.33,Rory Burns,5,5,100.0,Daniel Christian,LE Plunkett,LE Plunkett c Hales b Christian 4 (4m 3b 0x4 0x6) SR: 133.33,Surrey,Surr,127.0,5,95.0
1229399,2020,115050,15.0,5.0,2.0,0.0,,Liam Plunkett,4,2,200.0,Rory Burns,5,5,100.0,Daniel Christian,,,Surrey,Surr,125.0,6,94.0
1229399,2020,115040,15.0,4.0,2.0,0.0,,Liam Plunkett,2,1,200.0,Rory Burns,5,5,100.0,Daniel Christian,,,Surrey,Surr,123.0,6,93.0
1229399,2020,115030,15.0,3.0,1.0,0.0,,Rory Burns,5,5,100.0,Liam Plunkett,0,0,,Daniel Christian,,,Surrey,Surr,122.0,6,92.0
1229399,2020,115020,15.0,2.0,0.0,0.0,,Ben Foakes,1,3,33.33,Rory Burns,4,4,100.0,Daniel Christian,BT Foakes,BT Foakes c Duckett b Christian 1 (6m 3b 0x4 0x6) SR: 33.33,Surrey,Surr,122.0,5,91.0
1229399,2020,115010,15.0,1.0,1.0,0.0,,Rory Burns,4,4,100.0,Ben Foakes,1,2,50.0,Daniel Christian,,,Surrey,Surr,121.0,5,90.0
1229399,2020,114060,14.0,6.0,1.0,0.0,,Rory Burns,3,3,100.0,Ben Foakes,1,2,50.0,Jake Ball,,,Surrey,Surr,120.0,5,89.0
1229399,2020,114050,14.0,5.0,1.0,0.0,,Ben Foakes,1,2,50.0,Rory Burns,2,2,100.0,Jake Ball,,,Surrey,Surr,119.0,5,88.0
1229399,2020,114040,14.0,4.0,0.0,0.0,,Ben Foakes,0,1,0.0,Rory Burns,2,2,100.0,Jake Ball,,,Surrey,Surr,119.0,5,87.0
1229399,2020,114030,14.0,3.0,0.0,0.0,,Jason Roy,66,47,140.43,Rory Burns,2,2,100.0,Jake Ball,JJ Roy,JJ Roy lbw b Ball 66 (58m 47b 7x4 1x6) SR: 140.42,Surrey,Surr,119.0,4,86.0
