match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
1114898,Adelaide Oval,Final,Adelaide,2018-02-04,Big Bash League,Adelaide Strikers,Hobart Hurricanes,202/2,177/5,Adelaide Strikers,25 runs,202,2,177,5
1114897,Adelaide Oval,2nd Semi-Final,Adelaide,2018-02-02,Big Bash League,Adelaide Strikers,Melbourne Renegades,178/5,177/4,Adelaide Strikers,1 run,178,5,177,4
1114896,Perth Stadium,1st Semi-Final,Perth,2018-02-01,Big Bash League,Hobart Hurricanes,Perth Scorchers,210/4,139,Hobart Hurricanes,71 runs,210,4,139,10
1114895,"Brisbane Cricket Ground, Woolloongabba, Brisbane",40th Match,Brisbane,2018-01-27,Big Bash League,Melbourne Renegades,Brisbane Heat,187/3,161,Melbourne Renegades,26 runs,187,3,161,10
1114894,Melbourne Cricket Ground,39th Match,Melbourne,2018-01-27,Big Bash League,Hobart Hurricanes,Melbourne Stars,185/7,186/7,Melbourne Stars,3 wickets,185,7,186,7
1114893,"W.A.C.A. Ground, Perth",38th Match (D/N),Perth,2018-01-25,Big Bash League,Adelaide Strikers,Perth Scorchers,137/6,141/6,Perth Scorchers,4 wickets,137,6,141,6
1114892,"Manuka Oval, Canberra",37th Match,Canberra,2018-01-24,Big Bash League,Melbourne Renegades,Sydney Thunder,189/6,180,Melbourne Renegades,9 runs,189,6,180,10
1114891,Sydney Cricket Ground,36th Match (N),Sydney,2018-01-23,Big Bash League,Melbourne Stars,Sydney Sixers,189/5,190/5,Sydney Sixers,5 wickets,189,5,190,5
1114890,"Docklands Stadium, Melbourne",35th Match,Melbourne,2018-01-22,Big Bash League,Adelaide Strikers,Melbourne Renegades,173/5,147/7,Adelaide Strikers,26 runs,173,5,147,7
1114889,"W.A.C.A. Ground, Perth",34th Match (D/N),Perth,2018-01-20,Big Bash League,Hobart Hurricanes,Perth Scorchers,167/5,168/5,Perth Scorchers,5 wickets,167,5,168,5
1114888,Melbourne Cricket Ground,33rd Match (D/N),Melbourne,2018-01-20,Big Bash League,Melbourne Stars,Sydney Thunder,147/6,149/3,Sydney Thunder,7 wickets,147,6,149,3
1114887,Sydney Cricket Ground,32nd Match (N),Sydney,2018-01-18,Big Bash League,Brisbane Heat,Sydney Sixers,73,74/1,Sydney Sixers,9 wickets,73,10,74,1
1114886,Adelaide Oval,31st Match (D/N),Adelaide,2018-01-17,Big Bash League,Adelaide Strikers,Hobart Hurricanes,187/4,176/4,Adelaide Strikers,11 runs,187,4,176,4
1114885,Melbourne Cricket Ground,30th Match (N),Melbourne,2018-01-16,Big Bash League,Melbourne Stars,Sydney Sixers,128/7,129/2,Sydney Sixers,8 wickets,128,7,129,2
1114884,"Bellerive Oval, Hobart",29th Match (N),Hobart,2018-01-15,Big Bash League,Brisbane Heat,Hobart Hurricanes,165/8,166/4,Hobart Hurricanes,6 wickets,165,8,166,4
