match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
571266,"W.A.C.A. Ground, Perth",Final (D/N),Perth,2013-01-19,Big Bash League,Brisbane Heat,Perth Scorchers,167/5,133/9,Brisbane Heat,34 runs,167,5,133,9
571265,"W.A.C.A. Ground, Perth",2nd semi-final (N),Perth,2013-01-16,Big Bash League,Melbourne Stars,Perth Scorchers,183/2,142/2,Perth Scorchers,8 wickets,183,2,142,2
571264,"Docklands Stadium, Melbourne",1st semi-final (N),Melbourne,2013-01-15,Big Bash League,Brisbane Heat,Melbourne Renegades,183/3,168/9,Brisbane Heat,15 runs,183,3,168,9
571263,"Bellerive Oval, Hobart",(N),Hobart,2013-01-12,Big Bash League,Hobart Hurricanes,Brisbane Heat,150/3,152/2,Brisbane Heat,8 wickets,150,3,152,2
571262,Adelaide Oval,(N),Adelaide,2013-01-10,Big Bash League,Perth Scorchers,Adelaide Strikers,189/4,91,Perth Scorchers,98 runs,189,4,91,10
571261,Sydney Cricket Ground,(N),Sydney,2013-01-09,Big Bash League,Melbourne Renegades,Sydney Sixers,178/5,149,Melbourne Renegades,29 runs,178,5,149,10
571260,Melbourne Cricket Ground,(N),Melbourne,2013-01-08,Big Bash League,Melbourne Stars,Sydney Thunder,145/8,132,Melbourne Stars,13 runs,145,8,132,10
571259,"Brisbane Cricket Ground, Woolloongabba, Brisbane",(N),Brisbane,2013-01-07,Big Bash League,Brisbane Heat,Sydney Sixers,127/9,128/5,Sydney Sixers,5 wickets,127,9,128,5
571258,Melbourne Cricket Ground,(N),Melbourne,2013-01-06,Big Bash League,Melbourne Stars,Melbourne Renegades,146/9,147/1,Melbourne Renegades,9 wickets,146,9,147,1
571257,"Bellerive Oval, Hobart",(N),Hobart,2013-01-05,Big Bash League,Adelaide Strikers,Hobart Hurricanes,162/4,124/8,Adelaide Strikers,38 runs,162,4,124,8
