match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
756765,"Brisbane Cricket Ground, Woolloongabba, Brisbane",(N),Brisbane,2015-01-04,Big Bash League,Brisbane Heat,Adelaide Strikers,152/6,158/5,Adelaide Strikers,5 wickets,152,6,158,5
756763,"Docklands Stadium, Melbourne",(N),Melbourne,2015-01-03,Big Bash League,Melbourne Stars,Melbourne Renegades,169/6,57,Melbourne Stars,112 runs,169,6,57,10
756761,"Bellerive Oval, Hobart",(N),Hobart,2015-01-02,Big Bash League,Brisbane Heat,Hobart Hurricanes,208/6,209/4,Hobart Hurricanes,6 wickets,208,6,209,4
756759,"W.A.C.A. Ground, Perth",(D/N),Perth,2015-01-01,Big Bash League,Sydney Thunder,Perth Scorchers,179/3,159/5,Sydney Thunder,20 runs,179,3,159,5
756757,Adelaide Oval,(N),Adelaide,2014-12-31,Big Bash League,Hobart Hurricanes,Adelaide Strikers,136/8,141/2,Adelaide Strikers,8 wickets,136,8,141,2
756755,"Docklands Stadium, Melbourne",(N),Melbourne,2014-12-30,Big Bash League,Sydney Thunder,Melbourne Renegades,114/6,118/2,Melbourne Renegades,8 wickets,114,6,118,2
756753,Sydney Cricket Ground,(N),Sydney,2014-12-29,Big Bash League,Perth Scorchers,Sydney Sixers,135/7,99,Perth Scorchers,36 runs,135,7,99,10
756751,"Brisbane Cricket Ground, Woolloongabba, Brisbane",(N),Brisbane,2014-12-28,Big Bash League,Brisbane Heat,Melbourne Stars,164/8,163/7,Brisbane Heat,1 run,164,8,163,7
756749,"Stadium Australia, Sydney",(N),Sydney,2014-12-27,Big Bash League,Sydney Sixers,Sydney Thunder,180/7,164/5,Sydney Sixers,16 runs,180,7,164,5
756747,"W.A.C.A. Ground, Perth",(D/N),Perth,2014-12-26,Big Bash League,Perth Scorchers,Melbourne Renegades,192/3,157/9,Perth Scorchers,35 runs,192,3,157,9
756745,"Bellerive Oval, Hobart",(N),Hobart,2014-12-23,Big Bash League,Hobart Hurricanes,Sydney Sixers,154/8,158/3,Sydney Sixers,7 wickets,154,8,158,3
756743,"W.A.C.A. Ground, Perth",(D/N),Perth,2014-12-22,Big Bash League,Perth Scorchers,Adelaide Strikers,146/7,147/9,Adelaide Strikers,1 wicket,146,7,147,9
756741,"Stadium Australia, Sydney",(N),Sydney,2014-12-21,Big Bash League,Sydney Thunder,Brisbane Heat,208/1,152,Sydney Thunder,56 runs,208,1,152,10
756739,Melbourne Cricket Ground,(N),Melbourne,2014-12-20,Big Bash League,Hobart Hurricanes,Melbourne Stars,190/5,138/9,Hobart Hurricanes,52 runs,190,5,138,9
756737,Sydney Cricket Ground,(N),Sydney,2014-12-19,Big Bash League,Melbourne Renegades,Sydney Sixers,154/7,155/2,Sydney Sixers,8 wickets,154,7,155,2
756735,Adelaide Oval,(N),Adelaide,2014-12-18,Big Bash League,Melbourne Stars,Adelaide Strikers,148/7,149/2,Adelaide Strikers,8 wickets,148,7,149,2
