match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
1025671,"Warner Park, Basseterre, St Kitts",Final (N),Basseterre,2016-08-07,Caribbean Premier League,Guyana Amazon Warriors,Jamaica Tallawahs,93,95/1,Jamaica Tallawahs,9 wickets,93,10,95,1
1025669,"Warner Park, Basseterre, St Kitts",Qualifier 2 (N),Basseterre,2016-08-06,Caribbean Premier League,Jamaica Tallawahs,Trinbago Knight Riders,195/7,110/7,Jamaica Tallawahs,19 runs,195,7,110,7
1025667,"Warner Park, Basseterre, St Kitts",Eliminator (N),Basseterre,2016-08-04,Caribbean Premier League,St Lucia Zouks,Trinbago Knight Riders,164/8,165/5,Trinbago Knight Riders,5 wickets,164,8,165,5
1025665,"Warner Park, Basseterre, St Kitts",Qualifier 1 (N),Basseterre,2016-08-03,Caribbean Premier League,Jamaica Tallawahs,Guyana Amazon Warriors,146/8,150/6,Guyana Amazon Warriors,4 wickets,146,8,150,6
994687,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",30th Match,Lauderhill,2016-07-31,Caribbean Premier League,St Lucia Zouks,Jamaica Tallawahs,194/3,177/6,St Lucia Zouks,17 runs,194,3,177,6
994685,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",29th Match,Lauderhill,2016-07-31,Caribbean Premier League,St Kitts and Nevis Patriots,Trinbago Knight Riders,137/6,138/2,Trinbago Knight Riders,8 wickets,137,6,138,2
994683,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",28th Match,Lauderhill,2016-07-30,Caribbean Premier League,Barbados Tridents,Guyana Amazon Warriors,158/6,161/4,Guyana Amazon Warriors,6 wickets,158,6,161,4
994681,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",27th Match,Lauderhill,2016-07-30,Caribbean Premier League,St Lucia Zouks,Jamaica Tallawahs,206/3,143/8,St Lucia Zouks,63 runs,206,3,143,8
994679,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",26th Match (N),Lauderhill,2016-07-29,Caribbean Premier League,St Kitts and Nevis Patriots,Trinbago Knight Riders,180/5,146,St Kitts and Nevis Patriots,34 runs,180,5,146,10
994677,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",25th Match (N),Lauderhill,2016-07-28,Caribbean Premier League,Barbados Tridents,Guyana Amazon Warriors,142/7,143/4,Guyana Amazon Warriors,6 wickets,142,7,143,4
1011503,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",24th Match (N),Gros Islet,2016-07-26,Caribbean Premier League,St Lucia Zouks,Trinbago Knight Riders,167/6,168/7,Trinbago Knight Riders,3 wickets,167,6,168,7
1011501,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",23rd Match (D/N),Gros Islet,2016-07-24,Caribbean Premier League,Guyana Amazon Warriors,St Lucia Zouks,159/5,162/1,St Lucia Zouks,9 wickets,159,5,162,1
