match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
1094695,"Sabina Park, Kingston, Jamaica",24th Match (N),Kingston,2017-08-27,Caribbean Premier League,Trinbago Knight Riders,Jamaica Tallawahs,208/6,172/7,Trinbago Knight Riders,36 runs,208,6,172,7
1094694,"Sabina Park, Kingston, Jamaica",23rd Match (N),Kingston,2017-08-26,Caribbean Premier League,St Lucia Stars,Jamaica Tallawahs,172/8,176/4,Jamaica Tallawahs,6 wickets,172,8,176,4
1094693,"Warner Park, Basseterre, St Kitts",22nd Match (N),Basseterre,2017-08-23,Caribbean Premier League,St Kitts and Nevis Patriots,Trinbago Knight Riders,162/3,88/2,Trinbago Knight Riders,8 wickets,162,3,88,2
1094692,"Providence Stadium, Guyana",21st Match (N),Providence,2017-08-22,Caribbean Premier League,St Lucia Stars,Guyana Amazon Warriors,100/7,101/3,Guyana Amazon Warriors,7 wickets,100,7,101,3
1094691,"Warner Park, Basseterre, St Kitts",20th Match (N),Basseterre,2017-08-21,Caribbean Premier League,St Kitts and Nevis Patriots,Jamaica Tallawahs,208/3,171/7,St Kitts and Nevis Patriots,37 runs,208,3,171,7
1094690,"Providence Stadium, Guyana",19th Match (N),Providence,2017-08-20,Caribbean Premier League,Barbados Tridents,Guyana Amazon Warriors,159/4,160/6,Guyana Amazon Warriors,4 wickets,159,4,160,6
1094689,"Warner Park, Basseterre, St Kitts",18th Match (N),Basseterre,2017-08-20,Caribbean Premier League,St Lucia Stars,St Kitts and Nevis Patriots,,,,,,,,
1094688,"Providence Stadium, Guyana",17th Match,Providence,2017-08-19,Caribbean Premier League,Guyana Amazon Warriors,Trinbago Knight Riders,130/5,131/3,Trinbago Knight Riders,7 wickets,130,5,131,3
1094687,"Warner Park, Basseterre, St Kitts",16th Match (N),Basseterre,2017-08-19,Caribbean Premier League,Barbados Tridents,St Kitts and Nevis Patriots,168/6,84/1,St Kitts and Nevis Patriots,17 runs,168,6,84,1
1094686,"Providence Stadium, Guyana",15th Match (N),Providence,2017-08-17,Caribbean Premier League,Jamaica Tallawahs,Guyana Amazon Warriors,128/7,126/4,Jamaica Tallawahs,2 runs,128,7,126,4
1094685,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",14th Match (N),Gros Islet,2017-08-15,Caribbean Premier League,St Lucia Stars,Jamaica Tallawahs,173/7,179/5,Jamaica Tallawahs,5 wickets,173,7,179,5
1094684,"Queen's Park Oval, Port of Spain, Trinidad",13th Match (N),Port of Spain,2017-08-15,Caribbean Premier League,St Kitts and Nevis Patriots,Trinbago Knight Riders,158/7,161/6,Trinbago Knight Riders,4 wickets,158,7,161,6
1094683,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",12th Match (N),Gros Islet,2017-08-13,Caribbean Premier League,St Lucia Stars,Guyana Amazon Warriors,152/8,153/4,Guyana Amazon Warriors,6 wickets,152,8,153,4
1094682,"Queen's Park Oval, Port of Spain, Trinidad",11th Match (N),Port of Spain,2017-08-13,Caribbean Premier League,Barbados Tridents,Trinbago Knight Riders,152/9,155/8,Trinbago Knight Riders,2 wickets,152,9,155,8
1094681,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",10th Match (D/N),Gros Islet,2017-08-12,Caribbean Premier League,St Kitts and Nevis Patriots,St Lucia Stars,196/6,163/8,St Kitts and Nevis Patriots,33 runs,196,6,163,8
1094680,"Queen's Park Oval, Port of Spain, Trinidad",9th Match (N),Port of Spain,2017-08-12,Caribbean Premier League,Guyana Amazon Warriors,Trinbago Knight Riders,156/7,162/3,Trinbago Knight Riders,7 wickets,156,7,162,3
1094679,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",8th Match (N),Gros Islet,2017-08-11,Caribbean Premier League,Barbados Tridents,St Lucia Stars,196/4,129/6,Barbados Tridents,21 runs,196,4,129,6
1094678,"Queen's Park Oval, Port of Spain, Trinidad",7th Match (N),Port of Spain,2017-08-10,Caribbean Premier League,Trinbago Knight Riders,Jamaica Tallawahs,147,148/6,Jamaica Tallawahs,4 wickets,147,10,148,6
1094677,"Queen's Park Oval, Port of Spain, Trinidad",6th Match (N),Port of Spain,2017-08-08,Caribbean Premier League,St Lucia Stars,Trinbago Knight Riders,118/9,120/6,Trinbago Knight Riders,4 wickets,118,9,120,6
1094676,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",5th Match,Lauderhill,2017-08-06,Caribbean Premier League,Jamaica Tallawahs,Barbados Tridents,154/5,142,Jamaica Tallawahs,12 runs,154,5,142,10
1094675,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",4th Match,Lauderhill,2017-08-06,Caribbean Premier League,St Kitts and Nevis Patriots,Guyana Amazon Warriors,132/3,128/8,St Kitts and Nevis Patriots,4 runs,132,3,128,8
1094674,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",3rd Match,Lauderhill,2017-08-05,Caribbean Premier League,Barbados Tridents,Jamaica Tallawahs,142/7,130/6,Barbados Tridents,12 runs,142,7,130,6
1094673,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2nd Match,Lauderhill,2017-08-05,Caribbean Premier League,Guyana Amazon Warriors,St Kitts and Nevis Patriots,123/7,124/6,St Kitts and Nevis Patriots,4 wickets,123,7,124,6
1094672,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1st Match (N),Gros Islet,2017-08-05,Caribbean Premier League,St Lucia Stars,Trinbago Knight Riders,132/9,137/1,Trinbago Knight Riders,9 wickets,132,9,137,1
