match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
635238,"Queen's Park Oval, Port of Spain, Trinidad",Final (N),Port of Spain,2013-08-25,Caribbean Premier League,Guyana Amazon Warriors,Jamaica Tallawahs,128/5,129/3,Jamaica Tallawahs,7 wickets,128,5,129,3
635237,"Queen's Park Oval, Port of Spain, Trinidad",2nd Semi-Final (N),Port of Spain,2013-08-24,Caribbean Premier League,Barbados Tridents,Jamaica Tallawahs,148/6,152/3,Jamaica Tallawahs,7 wickets,148,6,152,3
635236,"Queen's Park Oval, Port of Spain, Trinidad",1st Semi-Final (N),Port of Spain,2013-08-23,Caribbean Premier League,Trinidad & Tobago Red Steel,Guyana Amazon Warriors,103,107/3,Guyana Amazon Warriors,7 wickets,103,10,107,3
635235,"Sabina Park, Kingston, Jamaica",,Kingston,2013-08-18,Caribbean Premier League,Trinidad & Tobago Red Steel,Jamaica Tallawahs,133/8,134/7,Jamaica Tallawahs,3 wickets,133,8,134,7
635233,"Sir Vivian Richards Stadium, North Sound, Antigua",(N),North Sound,2013-08-18,Caribbean Premier League,Antigua Hawksbills,Guyana Amazon Warriors,166/6,170/5,Guyana Amazon Warriors,5 wickets,166,6,170,5
635232,"Sabina Park, Kingston, Jamaica",,Kingston,2013-08-17,Caribbean Premier League,Barbados Tridents,Jamaica Tallawahs,113/4,114/4,Jamaica Tallawahs,6 wickets,113,4,114,4
635234,"Sabina Park, Kingston, Jamaica",,Kingston,2013-08-17,Caribbean Premier League,St Lucia Zouks,Trinidad & Tobago Red Steel,99/5,105/4,Trinidad & Tobago Red Steel,6 wickets,99,5,105,4
635231,"Sir Vivian Richards Stadium, North Sound, Antigua",(N),North Sound,2013-08-16,Caribbean Premier League,St Lucia Zouks,Antigua Hawksbills,179/4,76/3,St Lucia Zouks,17 runs,179,4,76,3
635230,"Sabina Park, Kingston, Jamaica",,Kingston,2013-08-15,Caribbean Premier League,Guyana Amazon Warriors,Jamaica Tallawahs,139/6,134/8,Guyana Amazon Warriors,5 runs,139,6,134,8
635229,"Sir Vivian Richards Stadium, North Sound, Antigua",(N),North Sound,2013-08-14,Caribbean Premier League,Barbados Tridents,Antigua Hawksbills,97/9,98/5,Antigua Hawksbills,5 wickets,97,9,98,5
635228,"Queen's Park Oval, Port of Spain, Trinidad",(N),Port of Spain,2013-08-12,Caribbean Premier League,Trinidad & Tobago Red Steel,Antigua Hawksbills,169/6,132/8,Trinidad & Tobago Red Steel,1 run,169,6,132,8
635227,"Queen's Park Oval, Port of Spain, Trinidad",,Port of Spain,2013-08-11,Caribbean Premier League,Guyana Amazon Warriors,Barbados Tridents,149/9,122,Guyana Amazon Warriors,27 runs,149,9,122,10
635226,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",(N),Gros Islet,2013-08-11,Caribbean Premier League,St Lucia Zouks,Jamaica Tallawahs,142/7,146/4,Jamaica Tallawahs,6 wickets,142,7,146,4
635225,"Queen's Park Oval, Port of Spain, Trinidad",(N),Port of Spain,2013-08-10,Caribbean Premier League,Trinidad & Tobago Red Steel,Guyana Amazon Warriors,159/4,156/4,Trinidad & Tobago Red Steel,3 runs,159,4,156,4
635224,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",(N),Gros Islet,2013-08-09,Caribbean Premier League,Barbados Tridents,St Lucia Zouks,175/6,92,Barbados Tridents,83 runs,175,6,92,10
635223,"Queen's Park Oval, Port of Spain, Trinidad",(N),Port of Spain,2013-08-08,Caribbean Premier League,Jamaica Tallawahs,Trinidad & Tobago Red Steel,146/6,141/5,Jamaica Tallawahs,5 runs,146,6,141,5
635222,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",(N),Gros Islet,2013-08-07,Caribbean Premier League,Antigua Hawksbills,St Lucia Zouks,166/6,133/8,Antigua Hawksbills,33 runs,166,6,133,8
635221,"Providence Stadium, Guyana",(N),Providence,2013-08-05,Caribbean Premier League,Guyana Amazon Warriors,St Lucia Zouks,126/6,129/5,St Lucia Zouks,5 wickets,126,6,129,5
635220,"Providence Stadium, Guyana",,Providence,2013-08-04,Caribbean Premier League,Antigua Hawksbills,Jamaica Tallawahs,117/7,120/3,Jamaica Tallawahs,7 wickets,117,7,120,3
635219,"Kensington Oval, Bridgetown, Barbados",(N),Bridgetown,2013-08-04,Caribbean Premier League,Trinidad & Tobago Red Steel,Barbados Tridents,52,53/6,Barbados Tridents,4 wickets,52,10,53,6
635218,"Providence Stadium, Guyana",(N),Providence,2013-08-03,Caribbean Premier League,Jamaica Tallawahs,Guyana Amazon Warriors,117,118/2,Guyana Amazon Warriors,8 wickets,117,10,118,2
635217,"Kensington Oval, Bridgetown, Barbados",(N),Bridgetown,2013-08-02,Caribbean Premier League,Barbados Tridents,Antigua Hawksbills,146/8,134/8,Barbados Tridents,12 runs,146,8,134,8
635216,"Providence Stadium, Guyana",(N),Providence,2013-08-01,Caribbean Premier League,Guyana Amazon Warriors,Trinidad & Tobago Red Steel,155/5,136/9,Guyana Amazon Warriors,19 runs,155,5,136,9
635215,"Kensington Oval, Bridgetown, Barbados",(N),Bridgetown,2013-07-31,Caribbean Premier League,Barbados Tridents,St Lucia Zouks,169/5,152,Barbados Tridents,17 runs,169,5,152,10
