match_id,year,id,over,ball,runs,extras,extra_type,batter,batter_runs,batter_balls,batter_sr,nonstriker,nonstriker_runs,nonstriker_balls,nonstriker_sr,bowler,batter_out,wicket_type,team,team_code,innings_runs,innings_wickets,innings_balls
1082650,2017,119080,19.0,6.0,0.0,0.0,,Krunal Pandya,47,38,123.68,Mitchell Johnson,13,14,92.86,Daniel Christian,KH Pandya,KH Pandya c Rahane b Christian 47 (64m 38b 3x4 2x6) SR: 123.68,Mumbai Indians,MI,129.0,7,119.0
1082650,2017,119070,19.0,5.0,1.0,0.0,,Mitchell Johnson,13,14,92.86,Krunal Pandya,47,37,127.03,Daniel Christian,,,Mumbai Indians,MI,128.0,7,118.0
1082650,2017,119060,19.0,4.0,1.0,0.0,,Krunal Pandya,47,37,127.03,Mitchell Johnson,12,13,92.31,Daniel Christian,,,Mumbai Indians,MI,127.0,7,117.0
1082650,2017,119050,19.0,3.0,6.0,0.0,,Krunal Pandya,46,36,127.78,Mitchell Johnson,12,13,92.31,Daniel Christian,,,Mumbai Indians,MI,121.0,7,116.0
1082650,2017,119040,19.0,3.0,0.0,1.0,wd,Krunal Pandya,40,35,114.29,Mitchell Johnson,12,13,92.31,Daniel Christian,,,Mumbai Indians,MI,120.0,7,116.0
1082650,2017,119030,19.0,2.0,4.0,0.0,,Krunal Pandya,40,35,114.29,Mitchell Johnson,12,13,92.31,Daniel Christian,,,Mumbai Indians,MI,116.0,7,115.0
1082650,2017,119020,19.0,1.0,0.0,0.0,,Krunal Pandya,36,34,105.88,Mitchell Johnson,12,13,92.31,Daniel Christian,,,Mumbai Indians,MI,116.0,7,114.0
1082650,2017,119010,19.0,1.0,0.0,1.0,wd,Krunal Pandya,36,33,109.09,Mitchell Johnson,12,13,92.31,Daniel Christian,,,Mumbai Indians,MI,115.0,7,114.0
1082650,2017,118060,18.0,6.0,1.0,0.0,,Krunal Pandya,36,33,109.09,Mitchell Johnson,12,13,92.31,Jaydev Unadkat,,,Mumbai Indians,MI,114.0,7,113.0
1082650,2017,118050,18.0,5.0,6.0,0.0,,Krunal Pandya,35,32,109.38,Mitchell Johnson,12,13,92.31,Jaydev Unadkat,,,Mumbai Indians,MI,108.0,7,112.0
1082650,2017,118040,18.0,4.0,1.0,0.0,,Mitchell Johnson,12,13,92.31,Krunal Pandya,29,31,93.55,Jaydev Unadkat,,,Mumbai Indians,MI,107.0,7,111.0
1082650,2017,118030,18.0,3.0,1.0,0.0,,Krunal Pandya,29,31,93.55,Mitchell Johnson,11,12,91.67,Jaydev Unadkat,,,Mumbai Indians,MI,106.0,7,110.0
1082650,2017,118020,18.0,2.0,0.0,0.0,,Krunal Pandya,28,30,93.33,Mitchell Johnson,11,12,91.67,Jaydev Unadkat,,,Mumbai Indians,MI,106.0,7,109.0
1082650,2017,118010,18.0,1.0,1.0,0.0,,Mitchell Johnson,11,12,91.67,Krunal Pandya,28,29,96.55,Jaydev Unadkat,,,Mumbai Indians,MI,105.0,7,108.0
1082650,2017,117060,17.0,6.0,4.0,0.0,,Krunal Pandya,28,29,96.55,Mitchell Johnson,10,11,90.91,Daniel Christian,,,Mumbai Indians,MI,101.0,7,107.0
1082650,2017,117050,17.0,5.0,0.0,1.0,b,Mitchell Johnson,10,11,90.91,Krunal Pandya,24,28,85.71,Daniel Christian,,,Mumbai Indians,MI,100.0,7,106.0
1082650,2017,117040,17.0,4.0,1.0,0.0,,Krunal Pandya,24,28,85.71,Mitchell Johnson,10,10,100.0,Daniel Christian,,,Mumbai Indians,MI,99.0,7,105.0
1082650,2017,117030,17.0,3.0,1.0,0.0,,Mitchell Johnson,10,10,100.0,Krunal Pandya,23,27,85.19,Daniel Christian,,,Mumbai Indians,MI,98.0,7,104.0
1082650,2017,117020,17.0,2.0,6.0,0.0,,Mitchell Johnson,9,9,100.0,Krunal Pandya,23,27,85.19,Daniel Christian,,,Mumbai Indians,MI,92.0,7,103.0
1082650,2017,117010,17.0,1.0,0.0,0.0,,Mitchell Johnson,3,8,37.5,Krunal Pandya,23,27,85.19,Daniel Christian,,,Mumbai Indians,MI,92.0,7,102.0
1082650,2017,116060,16.0,6.0,2.0,0.0,,Krunal Pandya,23,27,85.19,Mitchell Johnson,3,7,42.86,Jaydev Unadkat,,,Mumbai Indians,MI,90.0,7,101.0
1082650,2017,116050,16.0,5.0,0.0,0.0,,Krunal Pandya,21,26,80.77,Mitchell Johnson,3,7,42.86,Jaydev Unadkat,,,Mumbai Indians,MI,90.0,7,100.0
1082650,2017,116040,16.0,4.0,1.0,0.0,,Mitchell Johnson,3,7,42.86,Krunal Pandya,21,25,84.0,Jaydev Unadkat,,,Mumbai Indians,MI,89.0,7,99.0
1082650,2017,116030,16.0,3.0,1.0,0.0,,Krunal Pandya,21,25,84.0,Mitchell Johnson,2,6,33.33,Jaydev Unadkat,,,Mumbai Indians,MI,88.0,7,98.0
1082650,2017,116020,16.0,2.0,0.0,0.0,,Krunal Pandya,20,24,83.33,Mitchell Johnson,2,6,33.33,Jaydev Unadkat,,,Mumbai Indians,MI,88.0,7,97.0
1082650,2017,14010,4.0,1.0,1.0,0.0,,Ambati Rayudu,3,6,50.0,Rohit Sharma,2,5,40.0,Shardul Thakur,,,Mumbai Indians,MI,11.0,2,24.0
1082650,2017,13060,3.0,6.0,1.0,0.0,,Ambati Rayudu,2,5,40.0,Rohit Sharma,2,5,40.0,Washington Sundar,,,Mumbai Indians,MI,10.0,2,23.0
1082650,2017,13050,3.0,5.0,0.0,0.0,,Ambati Rayudu,1,4,25.0,Rohit Sharma,2,5,40.0,Washington Sundar,,,Mumbai Indians,MI,10.0,2,22.0
1082650,2017,13040,3.0,4.0,0.0,0.0,,Ambati Rayudu,1,3,33.33,Rohit Sharma,2,5,40.0,Washington Sundar,,,Mumbai Indians,MI,10.0,2,21.0
1082650,2017,13030,3.0,3.0,1.0,0.0,,Rohit Sharma,2,5,40.0,Ambati Rayudu,1,2,50.0,Washington Sundar,,,Mumbai Indians,MI,9.0,2,20.0
1082650,2017,13020,3.0,2.0,0.0,0.0,,Rohit Sharma,1,4,25.0,Ambati Rayudu,1,2,50.0,Washington Sundar,,,Mumbai Indians,MI,9.0,2,19.0
