match_id,year,id,over,ball,runs,extras,extra_type,batter,batter_runs,batter_balls,batter_sr,nonstriker,nonstriker_runs,nonstriker_balls,nonstriker_sr,bowler,batter_out,wicket_type,team,team_code,innings_runs,innings_wickets,innings_balls
392239,2009,119060,19.0,6.0,1.0,0.0,,Ryan Harris,9,5,180.0,Herschelle Gibbs,53,48,110.42,Vinay Kumar,,,Deccan Chargers,DC,142.0,6,119.0
392239,2009,13040,3.0,4.0,0.0,0.0,,Herschelle Gibbs,5,8,62.5,Andrew Symonds,0,0,,Vinay Kumar,,,Deccan Chargers,DC,18.0,2,21.0
392239,2009,13030,3.0,3.0,0.0,0.0,,Tirumalasetti Suman,10,11,90.91,Herschelle Gibbs,5,7,71.43,Vinay Kumar,TL Suman,TL Suman c Pandey b Vinay Kumar 10 (11b 1x4 0x6) SR: 90.90,Deccan Chargers,DC,18.0,1,20.0
392239,2009,13020,3.0,2.0,2.0,0.0,,Tirumalasetti Suman,10,10,100.0,Herschelle Gibbs,5,7,71.43,Vinay Kumar,,,Deccan Chargers,DC,16.0,1,19.0
392239,2009,13010,3.0,1.0,1.0,0.0,,Herschelle Gibbs,5,7,71.43,Tirumalasetti Suman,8,9,88.89,Vinay Kumar,,,Deccan Chargers,DC,15.0,1,18.0
392239,2009,12060,2.0,6.0,0.0,0.0,,Tirumalasetti Suman,8,9,88.89,Herschelle Gibbs,4,6,66.67,Jacques Kallis,,,Deccan Chargers,DC,15.0,1,17.0
392239,2009,12050,2.0,5.0,0.0,0.0,,Tirumalasetti Suman,8,8,100.0,Herschelle Gibbs,4,6,66.67,Jacques Kallis,,,Deccan Chargers,DC,15.0,1,16.0
392239,2009,12040,2.0,4.0,1.0,0.0,,Herschelle Gibbs,4,6,66.67,Tirumalasetti Suman,8,7,114.29,Jacques Kallis,,,Deccan Chargers,DC,14.0,1,15.0
392239,2009,12030,2.0,3.0,0.0,0.0,,Herschelle Gibbs,3,5,60.0,Tirumalasetti Suman,8,7,114.29,Jacques Kallis,,,Deccan Chargers,DC,14.0,1,14.0
392239,2009,12020,2.0,2.0,0.0,0.0,,Herschelle Gibbs,3,4,75.0,Tirumalasetti Suman,8,7,114.29,Jacques Kallis,,,Deccan Chargers,DC,14.0,1,13.0
392239,2009,12010,2.0,1.0,1.0,0.0,,Tirumalasetti Suman,8,7,114.29,Herschelle Gibbs,3,3,100.0,Jacques Kallis,,,Deccan Chargers,DC,13.0,1,12.0
392239,2009,11090,1.0,6.0,2.0,0.0,,Herschelle Gibbs,3,3,100.0,Tirumalasetti Suman,7,6,116.67,Praveen Kumar,,,Deccan Chargers,DC,11.0,1,11.0
