match_id,year,id,over,ball,runs,extras,extra_type,batter,batter_runs,batter_balls,batter_sr,nonstriker,nonstriker_runs,nonstriker_balls,nonstriker_sr,bowler,batter_out,wicket_type,team,team_code,innings_runs,innings_wickets,innings_balls
571266,2012,119060,19,6,0,1,lb,Ben Cutting,7,9,77.78,Chris Hartley,7,5,140.0,Alfonso Thomas,,,Brisbane Heat,BH,166,5,119
571266,2012,119050,19,5,1,0,,Chris Hartley,7,5,140.0,Ben Cutting,7,8,87.5,Alfonso Thomas,,,Brisbane Heat,BH,165,5,118
571266,2012,119040,19,4,4,0,,Chris Hartley,6,4,150.0,Ben Cutting,7,8,87.5,Alfonso Thomas,,,Brisbane Heat,BH,161,5,117
571266,2012,13050,3,4,0,0,,Peter Forrest,14,12,116.67,Luke Pomersbach,6,10,60.0,Alfonso Thomas,,,Brisbane Heat,BH,23,0,21
571266,2012,13040,3,3,1,0,,Luke Pomersbach,6,10,60.0,Peter Forrest,14,11,127.27,Alfonso Thomas,,,Brisbane Heat,BH,22,0,20
571266,2012,13030,3,2,0,0,,Luke Pomersbach,5,9,55.56,Peter Forrest,14,11,127.27,Alfonso Thomas,,,Brisbane Heat,BH,22,0,19
571266,2012,13020,3,2,0,1,wd,Luke Pomersbach,5,8,62.5,Peter Forrest,14,11,127.27,Alfonso Thomas,,,Brisbane Heat,BH,21,0,19
571266,2012,13010,3,1,0,0,,Luke Pomersbach,5,8,62.5,Peter Forrest,14,11,127.27,Alfonso Thomas,,,Brisbane Heat,BH,21,0,18
571266,2012,12060,2,6,4,0,,Peter Forrest,14,11,127.27,Luke Pomersbach,5,7,71.43,Jason Behrendorff,,,Brisbane Heat,BH,17,0,17
571266,2012,12050,2,5,0,0,,Peter Forrest,10,10,100.0,Luke Pomersbach,5,7,71.43,Jason Behrendorff,,,Brisbane Heat,BH,17,0,16
571266,2012,12040,2,4,1,0,,Luke Pomersbach,5,7,71.43,Peter Forrest,10,9,111.11,Jason Behrendorff,,,Brisbane Heat,BH,16,0,15
571266,2012,12030,2,3,1,0,,Peter Forrest,10,9,111.11,Luke Pomersbach,4,6,66.67,Jason Behrendorff,,,Brisbane Heat,BH,15,0,14
571266,2012,12020,2,2,0,0,,Peter Forrest,9,8,112.5,Luke Pomersbach,4,6,66.67,Jason Behrendorff,,,Brisbane Heat,BH,15,0,13
571266,2012,12010,2,1,1,0,,Luke Pomersbach,4,6,66.67,Peter Forrest,9,7,128.57,Jason Behrendorff,,,Brisbane Heat,BH,14,0,12
571266,2012,11080,1,6,1,0,,Luke Pomersbach,3,5,60.0,Peter Forrest,9,7,128.57,Alfonso Thomas,,,Brisbane Heat,BH,13,0,11
571266,2012,11070,1,6,0,1,wd,Luke Pomersbach,2,4,50.0,Peter Forrest,9,7,128.57,Alfonso Thomas,,,Brisbane Heat,BH,12,0,11
571266,2012,11060,1,6,0,1,wd,Luke Pomersbach,2,4,50.0,Peter Forrest,9,7,128.57,Alfonso Thomas,,,Brisbane Heat,BH,11,0,11
571266,2012,11050,1,5,0,0,,Luke Pomersbach,2,4,50.0,Peter Forrest,9,7,128.57,Alfonso Thomas,,,Brisbane Heat,BH,11,0,10
571266,2012,11040,1,4,1,0,,Peter Forrest,9,7,128.57,Luke Pomersbach,2,3,66.67,Alfonso Thomas,,,Brisbane Heat,BH,10,0,9
571266,2012,11030,1,3,4,0,,Peter Forrest,8,6,133.33,Luke Pomersbach,2,3,66.67,Alfonso Thomas,,,Brisbane Heat,BH,6,0,8
571266,2012,11020,1,2,0,0,,Peter Forrest,4,5,80.0,Luke Pomersbach,2,3,66.67,Alfonso Thomas,,,Brisbane Heat,BH,6,0,7
571266,2012,11010,1,1,0,0,,Peter Forrest,4,4,100.0,Luke Pomersbach,2,3,66.67,Alfonso Thomas,,,Brisbane Heat,BH,6,0,6
571266,2012,160,0,6,1,0,,Peter Forrest,4,3,133.33,Luke Pomersbach,2,3,66.67,Michael Beer,,,Brisbane Heat,BH,5,0,5
571266,2012,150,0,5,0,0,,Peter Forrest,3,2,150.0,Luke Pomersbach,2,3,66.67,Michael Beer,,,Brisbane Heat,BH,5,0,4
571266,2012,140,0,4,1,0,,Luke Pomersbach,2,3,66.67,Peter Forrest,3,1,300.0,Michael Beer,,,Brisbane Heat,BH,4,0,3
571266,2012,130,0,3,3,0,,Peter Forrest,3,1,300.0,Luke Pomersbach,1,2,50.0,Michael Beer,,,Brisbane Heat,BH,1,0,2
571266,2012,120,0,2,1,0,,Luke Pomersbach,1,2,50.0,,0,0,,Michael Beer,,,Brisbane Heat,BH,0,0,1
571266,2012,110,0,1,0,0,,Luke Pomersbach,0,1,0.0,,0,0,,Michael Beer,,,Brisbane Heat,BH,0,0,0
571266,2012,17030,7,3,1,0,,Luke Pomersbach,21,21,100.0,Joe Burns,7,8,87.5,Brad Hogg,,,Brisbane Heat,BH,49,1,44
