match_id,year,id,over,ball,runs,extras,extra_type,batter,batter_runs,batter_balls,batter_sr,nonstriker,nonstriker_runs,nonstriker_balls,nonstriker_sr,bowler,batter_out,wicket_type,team,team_code,innings_runs,innings_wickets,innings_balls
897763,2015,119060,19,6,0,0,,Ben Hilfenhaus,0,1,0.0,Daniel Worrall,0,0,,Clint McKay,DJ Worrall,DJ Worrall run out (&dagger;Hartley) 0 (1m 0b 0x4 0x6),Melbourne Stars,MS,176,7,119
897763,2015,119050,19,5,0,0,,Evan Gulbis,16,11,145.45,Ben Hilfenhaus,0,0,,Clint McKay,EP Gulbis,EP Gulbis c Green b McKay 16 (18m 11b 3x4 0x6) SR: 145.45,Melbourne Stars,MS,176,7,118
897763,2015,13050,3,5,0,0,,Luke Wright,16,14,114.29,Kevin Pietersen,4,1,400.0,Jacques Kallis,,,Melbourne Stars,MS,27,1,22
897763,2015,13040,3,4,0,0,,Luke Wright,16,13,123.08,Kevin Pietersen,4,1,400.0,Jacques Kallis,,,Melbourne Stars,MS,27,1,21
897763,2015,13030,3,3,0,0,,Luke Wright,16,12,133.33,Kevin Pietersen,4,1,400.0,Jacques Kallis,,,Melbourne Stars,MS,27,1,20
897763,2015,13020,3,2,4,0,,Luke Wright,16,11,145.45,Kevin Pietersen,4,1,400.0,Jacques Kallis,,,Melbourne Stars,MS,23,1,19
897763,2015,13010,3,1,0,0,,Luke Wright,12,10,120.0,Kevin Pietersen,4,1,400.0,Jacques Kallis,,,Melbourne Stars,MS,23,1,18
897763,2015,12070,2,6,4,0,,Kevin Pietersen,4,1,400.0,Luke Wright,12,9,133.33,Clint McKay,,,Melbourne Stars,MS,19,1,17
897763,2015,12060,2,5,1,0,,Luke Wright,12,9,133.33,Kevin Pietersen,0,0,,Clint McKay,,,Melbourne Stars,MS,18,1,16
897763,2015,12050,2,4,2,0,,Luke Wright,11,8,137.5,Kevin Pietersen,0,0,,Clint McKay,,,Melbourne Stars,MS,16,1,15
897763,2015,12040,2,3,6,0,,Luke Wright,9,7,128.57,Kevin Pietersen,0,0,,Clint McKay,,,Melbourne Stars,MS,10,1,14
897763,2015,12030,2,3,0,1,wd,Luke Wright,3,6,50.0,Kevin Pietersen,0,0,,Clint McKay,,,Melbourne Stars,MS,9,1,14
897763,2015,12020,2,2,0,0,,Luke Wright,3,6,50.0,Kevin Pietersen,0,0,,Clint McKay,,,Melbourne Stars,MS,9,1,13
897763,2015,12010,2,1,2,0,,Luke Wright,3,5,60.0,Kevin Pietersen,0,0,,Clint McKay,,,Melbourne Stars,MS,7,1,12
897763,2015,11060,1,6,1,0,,Luke Wright,1,4,25.0,Kevin Pietersen,0,0,,Shane Watson,,,Melbourne Stars,MS,6,1,11
897763,2015,11050,1,5,0,0,,Luke Wright,0,3,0.0,,0,0,,Shane Watson,,,Melbourne Stars,MS,6,1,10
897763,2015,11040,1,4,0,0,,Luke Wright,0,2,0.0,,0,0,,Shane Watson,,,Melbourne Stars,MS,6,1,9
897763,2015,11030,1,3,0,0,,Luke Wright,0,1,0.0,,0,0,,Shane Watson,,,Melbourne Stars,MS,6,1,8
897763,2015,11020,1,2,0,0,,Marcus Stoinis,5,8,62.5,Luke Wright,0,0,,Shane Watson,MP Stoinis,MP Stoinis c Russell b Watson 5 (6m 8b 1x4 0x6) SR: 62.50,Melbourne Stars,MS,6,0,7
897763,2015,11010,1,1,0,0,,Marcus Stoinis,5,7,71.43,Luke Wright,0,0,,Shane Watson,,,Melbourne Stars,MS,6,0,6
897763,2015,170,0,6,1,0,,Marcus Stoinis,5,6,83.33,Luke Wright,0,0,,Andre Russell,,,Melbourne Stars,MS,5,0,5
897763,2015,160,0,5,0,0,,Marcus Stoinis,4,5,80.0,,0,0,,Andre Russell,,,Melbourne Stars,MS,5,0,4
897763,2015,150,0,4,0,0,,Marcus Stoinis,4,4,100.0,,0,0,,Andre Russell,,,Melbourne Stars,MS,5,0,3
897763,2015,140,0,4,0,1,wd,Marcus Stoinis,4,3,133.33,,0,0,,Andre Russell,,,Melbourne Stars,MS,4,0,3
897763,2015,130,0,3,0,0,,Marcus Stoinis,4,3,133.33,,0,0,,Andre Russell,,,Melbourne Stars,MS,4,0,2
897763,2015,120,0,2,4,0,,Marcus Stoinis,4,2,200.0,,0,0,,Andre Russell,,,Melbourne Stars,MS,0,0,1
897763,2015,110,0,1,0,0,,Marcus Stoinis,0,1,0.0,,0,0,,Andre Russell,,,Melbourne Stars,MS,0,0,0
897763,2015,17040,7,4,0,0,,Kevin Pietersen,28,14,200.0,,0,0,,Fawad Ahmed,,,Melbourne Stars,MS,60,2,45
897763,2015,17030,7,3,2,0,,Kevin Pietersen,28,13,215.38,,0,0,,Fawad Ahmed,,,Melbourne Stars,MS,58,2,44
897763,2015,17020,7,2,2,0,,Kevin Pietersen,26,12,216.67,,0,0,,Fawad Ahmed,,,Melbourne Stars,MS,56,2,43
897763,2015,17010,7,1,6,0,,Kevin Pietersen,24,11,218.18,,0,0,,Fawad Ahmed,,,Melbourne Stars,MS,50,2,42
897763,2015,16060,6,6,0,0,,Luke Wright,23,23,100.0,Kevin Pietersen,18,10,180.0,Shane Watson,LJ Wright,LJ Wright  b Watson 23 (32m 24b 2x4 1x6) SR: 95.83,Melbourne Stars,MS,50,1,41
897763,2015,16050,6,5,0,0,,Luke Wright,23,23,100.0,Kevin Pietersen,18,10,180.0,Shane Watson,,,Melbourne Stars,MS,50,1,40
897763,2015,16040,6,4,4,0,,Luke Wright,23,22,104.55,Kevin Pietersen,18,10,180.0,Shane Watson,,,Melbourne Stars,MS,46,1,39
897763,2015,16030,6,3,1,0,,Kevin Pietersen,18,10,180.0,Luke Wright,19,21,90.48,Shane Watson,,,Melbourne Stars,MS,45,1,38
897763,2015,16020,6,2,1,0,,Luke Wright,19,21,90.48,Kevin Pietersen,17,9,188.89,Shane Watson,,,Melbourne Stars,MS,44,1,37
897763,2015,16010,6,1,1,0,,Kevin Pietersen,17,9,188.89,Luke Wright,18,20,90.0,Shane Watson,,,Melbourne Stars,MS,43,1,36
897763,2015,15060,5,6,0,0,,Luke Wright,18,20,90.0,Kevin Pietersen,16,8,200.0,Jacques Kallis,,,Melbourne Stars,MS,43,1,35
897763,2015,15050,5,5,1,0,,Kevin Pietersen,16,8,200.0,Luke Wright,18,19,94.74,Jacques Kallis,,,Melbourne Stars,MS,42,1,34
897763,2015,15040,5,4,4,0,,Kevin Pietersen,15,7,214.29,Luke Wright,18,19,94.74,Jacques Kallis,,,Melbourne Stars,MS,38,1,33
897763,2015,15030,5,3,0,0,,Kevin Pietersen,11,6,183.33,Luke Wright,18,19,94.74,Jacques Kallis,,,Melbourne Stars,MS,38,1,32
897763,2015,15020,5,2,0,0,,Kevin Pietersen,11,5,220.0,Luke Wright,18,19,94.74,Jacques Kallis,,,Melbourne Stars,MS,38,1,31
897763,2015,15010,5,1,4,0,,Kevin Pietersen,11,4,275.0,Luke Wright,18,19,94.74,Jacques Kallis,,,Melbourne Stars,MS,34,1,30
897763,2015,14080,4,6,1,0,,Kevin Pietersen,7,3,233.33,Luke Wright,18,19,94.74,Andre Russell,,,Melbourne Stars,MS,33,1,29
897763,2015,14070,4,6,0,1,wd,Kevin Pietersen,6,2,300.0,Luke Wright,18,19,94.74,Andre Russell,,,Melbourne Stars,MS,32,1,29
897763,2015,14060,4,5,2,0,,Kevin Pietersen,6,2,300.0,Luke Wright,18,19,94.74,Andre Russell,,,Melbourne Stars,MS,30,1,28
897763,2015,14050,4,4,1,0,,Luke Wright,18,19,94.74,Kevin Pietersen,4,1,400.0,Andre Russell,,,Melbourne Stars,MS,29,1,27
897763,2015,14040,4,3,0,0,,Luke Wright,17,18,94.44,Kevin Pietersen,4,1,400.0,Andre Russell,,,Melbourne Stars,MS,29,1,26
897763,2015,14030,4,2,0,0,,Luke Wright,17,17,100.0,Kevin Pietersen,4,1,400.0,Andre Russell,,,Melbourne Stars,MS,29,1,25
897763,2015,14020,4,2,0,1,wd,Luke Wright,17,16,106.25,Kevin Pietersen,4,1,400.0,Andre Russell,,,Melbourne Stars,MS,28,1,25
897763,2015,14010,4,1,0,0,,Luke Wright,17,16,106.25,Kevin Pietersen,4,1,400.0,Andre Russell,,,Melbourne Stars,MS,28,1,24
897763,2015,13060,3,6,1,0,,Luke Wright,17,15,113.33,Kevin Pietersen,4,1,400.0,Jacques Kallis,,,Melbourne Stars,MS,27,1,23
897763,2015,111040,11,4,1,0,,David Hussey,3,4,75.0,Kevin Pietersen,50,25,200.0,Shane Watson,,,Melbourne Stars,MS,94,3,69
897763,2015,111030,11,3,0,0,,David Hussey,2,3,66.67,Kevin Pietersen,50,25,200.0,Shane Watson,,,Melbourne Stars,MS,94,3,68
897763,2015,111020,11,2,1,0,,Kevin Pietersen,50,25,200.0,David Hussey,2,2,100.0,Shane Watson,,,Melbourne Stars,MS,93,3,67
897763,2015,111010,11,1,1,0,,David Hussey,2,2,100.0,Kevin Pietersen,49,24,204.17,Shane Watson,,,Melbourne Stars,MS,92,3,66
897763,2015,110060,10,6,6,0,,Kevin Pietersen,49,24,204.17,David Hussey,1,1,100.0,Chris Green,,,Melbourne Stars,MS,86,3,65
897763,2015,110050,10,5,1,0,,David Hussey,1,1,100.0,Kevin Pietersen,43,23,186.96,Chris Green,,,Melbourne Stars,MS,85,3,64
897763,2015,110040,10,4,0,0,,Peter Handscomb,9,9,100.0,Kevin Pietersen,43,23,186.96,Chris Green,PSP Handscomb,PSP Handscomb c Hussey b Green 9 (13m 9b 1x4 0x6) SR: 100.00,Melbourne Stars,MS,85,2,63
897763,2015,110030,10,3,4,0,,Peter Handscomb,9,8,112.5,Kevin Pietersen,43,23,186.96,Chris Green,,,Melbourne Stars,MS,81,2,62
