match_id,year,id,over,ball,runs,extras,extra_type,batter,batter_runs,batter_balls,batter_sr,nonstriker,nonstriker_runs,nonstriker_balls,nonstriker_sr,bowler,batter_out,wicket_type,team,team_code,innings_runs,innings_wickets,innings_balls
1076009,2017,119060,19,6,0,0,,Daren Sammy,28,11,254.55,Chris Jordan,8,9,88.89,Anwar Ali,,,Peshawar Zalmi,PZ,148,6,119
1076009,2017,119050,19,5,1,0,,Chris Jordan,7,9,77.78,Daren Sammy,28,10,280.0,Anwar Ali,,,Peshawar Zalmi,PZ,147,6,118
1076009,2017,119040,19,4,1,0,,Daren Sammy,28,10,280.0,Chris Jordan,6,8,75.0,Anwar Ali,,,Peshawar Zalmi,PZ,146,6,117
1076009,2017,119030,19,3,6,0,,Daren Sammy,27,9,300.0,Chris Jordan,6,8,75.0,Anwar Ali,,,Peshawar Zalmi,PZ,140,6,116
1076009,2017,119020,19,2,6,0,,Daren Sammy,21,8,262.5,Chris Jordan,6,8,75.0,Anwar Ali,,,Peshawar Zalmi,PZ,134,6,115
1076009,2017,119010,19,1,1,0,,Chris Jordan,6,8,75.0,Daren Sammy,15,7,214.29,Anwar Ali,,,Peshawar Zalmi,PZ,133,6,114
1076009,2017,118060,18,6,6,0,,Daren Sammy,15,7,214.29,Chris Jordan,5,7,71.43,Rayad Emrit,,,Peshawar Zalmi,PZ,127,6,113
1076009,2017,118050,18,5,0,1,lb,Chris Jordan,5,7,71.43,Daren Sammy,9,6,150.0,Rayad Emrit,,,Peshawar Zalmi,PZ,126,6,112
1076009,2017,118040,18,4,4,0,,Chris Jordan,5,6,83.33,Daren Sammy,9,6,150.0,Rayad Emrit,,,Peshawar Zalmi,PZ,122,6,111
1076009,2017,118030,18,3,1,0,,Daren Sammy,9,6,150.0,Chris Jordan,1,5,20.0,Rayad Emrit,,,Peshawar Zalmi,PZ,121,6,110
1076009,2017,118020,18,2,4,0,,Daren Sammy,8,5,160.0,Chris Jordan,1,5,20.0,Rayad Emrit,,,Peshawar Zalmi,PZ,117,6,109
1076009,2017,118010,18,1,2,0,,Daren Sammy,4,4,100.0,Chris Jordan,1,5,20.0,Rayad Emrit,,,Peshawar Zalmi,PZ,115,6,108
1076009,2017,117060,17,6,0,0,,Chris Jordan,1,5,20.0,Daren Sammy,2,3,66.67,Mohammad Nawaz,,,Peshawar Zalmi,PZ,115,6,107
1076009,2017,117050,17,5,1,0,,Daren Sammy,2,3,66.67,Chris Jordan,1,4,25.0,Mohammad Nawaz,,,Peshawar Zalmi,PZ,114,6,106
1076009,2017,117040,17,4,1,0,,Chris Jordan,1,4,25.0,Daren Sammy,1,2,50.0,Mohammad Nawaz,,,Peshawar Zalmi,PZ,113,6,105
1076009,2017,117030,17,3,0,0,,Chris Jordan,0,3,0.0,Daren Sammy,1,2,50.0,Mohammad Nawaz,,,Peshawar Zalmi,PZ,113,6,104
1076009,2017,117020,17,2,1,0,,Daren Sammy,1,2,50.0,Chris Jordan,0,2,0.0,Mohammad Nawaz,,,Peshawar Zalmi,PZ,112,6,103
1076009,2017,117010,17,1,0,0,,Daren Sammy,0,1,0.0,Chris Jordan,0,2,0.0,Mohammad Nawaz,,,Peshawar Zalmi,PZ,112,6,102
1076009,2017,116060,16,6,0,0,,Chris Jordan,0,2,0.0,Daren Sammy,0,0,,Rayad Emrit,,,Peshawar Zalmi,PZ,112,6,101
1076009,2017,116050,16,5,0,0,,Chris Jordan,0,1,0.0,Daren Sammy,0,0,,Rayad Emrit,,,Peshawar Zalmi,PZ,112,6,100
1076009,2017,116040,16,4,0,0,,Iftikhar Ahmed,14,21,66.67,Daren Sammy,0,0,,Rayad Emrit,Iftikhar Ahmed,Iftikhar Ahmed lbw b Emrit 14 (21b 1x4 0x6) SR: 66.66,Peshawar Zalmi,PZ,112,5,99
1076009,2017,116030,16,3,0,0,,Mohammad Hafeez,12,13,92.31,Iftikhar Ahmed,14,20,70.0,Rayad Emrit,Mohammad Hafeez,Mohammad Hafeez c Mohammad Nawaz b Emrit 12 (13b 1x4 0x6) SR: 92.30,Peshawar Zalmi,PZ,112,4,98
1076009,2017,116020,16,2,1,0,,Iftikhar Ahmed,14,20,70.0,Mohammad Hafeez,12,12,100.0,Rayad Emrit,,,Peshawar Zalmi,PZ,111,4,97
1076009,2017,116010,16,1,1,0,,Mohammad Hafeez,12,12,100.0,Iftikhar Ahmed,13,19,68.42,Rayad Emrit,,,Peshawar Zalmi,PZ,110,4,96
1076009,2017,115080,15,6,1,0,,Mohammad Hafeez,11,11,100.0,Iftikhar Ahmed,13,19,68.42,Anwar Ali,,,Peshawar Zalmi,PZ,109,4,95
1076009,2017,13060,3,5,0,0,,Dawid Malan,17,10,170.0,Kamran Akmal,22,13,169.23,Mohammad Nawaz,,,Peshawar Zalmi,PZ,41,0,22
1076009,2017,13050,3,5,0,1,wd,Dawid Malan,17,9,188.89,Kamran Akmal,22,13,169.23,Mohammad Nawaz,,,Peshawar Zalmi,PZ,40,0,22
1076009,2017,13040,3,4,1,0,,Kamran Akmal,22,13,169.23,Dawid Malan,17,9,188.89,Mohammad Nawaz,,,Peshawar Zalmi,PZ,39,0,21
1076009,2017,13030,3,3,4,0,,Kamran Akmal,21,12,175.0,Dawid Malan,17,9,188.89,Mohammad Nawaz,,,Peshawar Zalmi,PZ,35,0,20
1076009,2017,13020,3,2,0,0,,Kamran Akmal,17,11,154.55,Dawid Malan,17,9,188.89,Mohammad Nawaz,,,Peshawar Zalmi,PZ,35,0,19
1076009,2017,13010,3,1,1,0,,Dawid Malan,17,9,188.89,Kamran Akmal,17,10,170.0,Mohammad Nawaz,,,Peshawar Zalmi,PZ,34,0,18
1076009,2017,12060,2,6,0,0,,Kamran Akmal,17,10,170.0,Dawid Malan,16,8,200.0,Rayad Emrit,,,Peshawar Zalmi,PZ,34,0,17
1076009,2017,12050,2,5,0,0,,Kamran Akmal,17,9,188.89,Dawid Malan,16,8,200.0,Rayad Emrit,,,Peshawar Zalmi,PZ,34,0,16
1076009,2017,12040,2,4,4,0,,Kamran Akmal,17,8,212.5,Dawid Malan,16,8,200.0,Rayad Emrit,,,Peshawar Zalmi,PZ,30,0,15
1076009,2017,12030,2,3,0,0,,Kamran Akmal,13,7,185.71,Dawid Malan,16,8,200.0,Rayad Emrit,,,Peshawar Zalmi,PZ,30,0,14
1076009,2017,12020,2,2,1,0,,Dawid Malan,16,8,200.0,Kamran Akmal,13,6,216.67,Rayad Emrit,,,Peshawar Zalmi,PZ,29,0,13
1076009,2017,12010,2,1,1,0,,Kamran Akmal,13,6,216.67,Dawid Malan,15,7,214.29,Rayad Emrit,,,Peshawar Zalmi,PZ,28,0,12
1076009,2017,11070,1,6,0,0,,Dawid Malan,15,7,214.29,Kamran Akmal,12,5,240.0,Anwar Ali,,,Peshawar Zalmi,PZ,28,0,11
1076009,2017,11060,1,5,4,0,,Dawid Malan,15,6,250.0,Kamran Akmal,12,5,240.0,Anwar Ali,,,Peshawar Zalmi,PZ,24,0,10
1076009,2017,11050,1,4,2,0,,Dawid Malan,11,5,220.0,Kamran Akmal,12,5,240.0,Anwar Ali,,,Peshawar Zalmi,PZ,22,0,9
1076009,2017,11040,1,3,6,0,,Dawid Malan,9,4,225.0,Kamran Akmal,12,5,240.0,Anwar Ali,,,Peshawar Zalmi,PZ,16,0,8
1076009,2017,11030,1,3,0,1,wd,Dawid Malan,3,3,100.0,Kamran Akmal,12,5,240.0,Anwar Ali,,,Peshawar Zalmi,PZ,15,0,8
1076009,2017,11020,1,2,2,0,,Dawid Malan,3,3,100.0,Kamran Akmal,12,5,240.0,Anwar Ali,,,Peshawar Zalmi,PZ,13,0,7
1076009,2017,11010,1,1,0,0,,Dawid Malan,1,2,50.0,Kamran Akmal,12,5,240.0,Anwar Ali,,,Peshawar Zalmi,PZ,13,0,6
1076009,2017,160,0,6,4,0,,Kamran Akmal,12,5,240.0,Dawid Malan,1,1,100.0,Zulfiqar Babar,,,Peshawar Zalmi,PZ,9,0,5
1076009,2017,150,0,5,0,0,,Kamran Akmal,8,4,200.0,Dawid Malan,1,1,100.0,Zulfiqar Babar,,,Peshawar Zalmi,PZ,9,0,4
1076009,2017,140,0,4,4,0,,Kamran Akmal,8,3,266.67,Dawid Malan,1,1,100.0,Zulfiqar Babar,,,Peshawar Zalmi,PZ,5,0,3
1076009,2017,130,0,3,4,0,,Kamran Akmal,4,2,200.0,Dawid Malan,1,1,100.0,Zulfiqar Babar,,,Peshawar Zalmi,PZ,1,0,2
1076009,2017,120,0,2,0,0,,Kamran Akmal,0,1,0.0,Dawid Malan,1,1,100.0,Zulfiqar Babar,,,Peshawar Zalmi,PZ,1,0,1
1076009,2017,110,0,1,1,0,,Dawid Malan,1,1,100.0,,0,0,,Zulfiqar Babar,,,Peshawar Zalmi,PZ,0,0,0
1076009,2017,17060,7,6,1,0,,Kamran Akmal,27,26,103.85,Marlon Samuels,7,10,70.0,Mohammad Nawaz,,,Peshawar Zalmi,PZ,56,1,47
1076009,2017,17050,7,5,1,0,,Marlon Samuels,7,10,70.0,Kamran Akmal,26,25,104.0,Mohammad Nawaz,,,Peshawar Zalmi,PZ,55,1,46
1076009,2017,17040,7,4,0,0,,Marlon Samuels,6,9,66.67,Kamran Akmal,26,25,104.0,Mohammad Nawaz,,,Peshawar Zalmi,PZ,55,1,45
1076009,2017,17030,7,3,1,0,,Kamran Akmal,26,25,104.0,Marlon Samuels,6,8,75.0,Mohammad Nawaz,,,Peshawar Zalmi,PZ,54,1,44
1076009,2017,17020,7,2,0,0,,Kamran Akmal,25,24,104.17,Marlon Samuels,6,8,75.0,Mohammad Nawaz,,,Peshawar Zalmi,PZ,54,1,43
1076009,2017,17010,7,1,0,0,,Kamran Akmal,25,23,108.7,Marlon Samuels,6,8,75.0,Mohammad Nawaz,,,Peshawar Zalmi,PZ,54,1,42
1076009,2017,16060,6,6,0,0,,Marlon Samuels,6,8,75.0,Kamran Akmal,25,22,113.64,Hassan Khan,,,Peshawar Zalmi,PZ,54,1,41
1076009,2017,16050,6,5,0,0,,Marlon Samuels,6,7,85.71,Kamran Akmal,25,22,113.64,Hassan Khan,,,Peshawar Zalmi,PZ,54,1,40
1076009,2017,16040,6,4,1,0,,Kamran Akmal,25,22,113.64,Marlon Samuels,6,6,100.0,Hassan Khan,,,Peshawar Zalmi,PZ,53,1,39
1076009,2017,16030,6,3,0,0,,Kamran Akmal,24,21,114.29,Marlon Samuels,6,6,100.0,Hassan Khan,,,Peshawar Zalmi,PZ,53,1,38
1076009,2017,16020,6,2,0,0,,Kamran Akmal,24,20,120.0,Marlon Samuels,6,6,100.0,Hassan Khan,,,Peshawar Zalmi,PZ,53,1,37
1076009,2017,16010,6,1,1,0,,Marlon Samuels,6,6,100.0,Kamran Akmal,24,19,126.32,Hassan Khan,,,Peshawar Zalmi,PZ,52,1,36
1076009,2017,15060,5,6,0,0,,Kamran Akmal,24,19,126.32,Marlon Samuels,5,5,100.0,Zulfiqar Babar,,,Peshawar Zalmi,PZ,52,1,35
1076009,2017,15050,5,5,0,4,b,Kamran Akmal,24,18,133.33,Marlon Samuels,5,5,100.0,Zulfiqar Babar,,,Peshawar Zalmi,PZ,48,1,34
1076009,2017,15040,5,4,1,0,,Marlon Samuels,5,5,100.0,Kamran Akmal,24,17,141.18,Zulfiqar Babar,,,Peshawar Zalmi,PZ,47,1,33
