match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
419130,"Dr DY Patil Sports Academy, Mumbai",25th match (N),Mumbai,2010-03-28,Indian Premier League,Mumbai Indians,Deccan Chargers,172/7,131,Mumbai Indians,41 runs,172,7,131,10
419129,"Narendra Modi Stadium, Motera, Ahmedabad",24th match (D/N),Ahmedabad,2010-03-28,Indian Premier League,Rajasthan Royals,Chennai Super Kings,177/8,160/6,Rajasthan Royals,17 runs,177,8,160,6
419127,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",23rd match (N),Chandigarh,2010-03-27,Indian Premier League,Kolkata Knight Riders,Kings XI Punjab,183/5,144/6,Kolkata Knight Riders,39 runs,183,5,144,6
419126,"Narendra Modi Stadium, Motera, Ahmedabad",22nd match (N),Ahmedabad,2010-03-26,Indian Premier League,Deccan Chargers,Rajasthan Royals,148/9,151/2,Rajasthan Royals,8 wickets,148,9,151,2
419125,"Brabourne Stadium, Mumbai",21st match (N),Mumbai,2010-03-25,Indian Premier League,Chennai Super Kings,Mumbai Indians,180/2,181/5,Mumbai Indians,5 wickets,180,2,181,5
419128,"M.Chinnaswamy Stadium, Bengaluru",20th match (D/N),Bengaluru,2010-03-25,Indian Premier League,Delhi Daredevils,Royal Challengers Bangalore,183/4,166/9,Delhi Daredevils,17 runs,183,4,166,9
419124,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",19th match (N),Chandigarh,2010-03-24,Indian Premier League,Rajasthan Royals,Kings XI Punjab,183/5,152,Rajasthan Royals,31 runs,183,5,152,10
419123,"M.Chinnaswamy Stadium, Bengaluru",18th match (N),Bengaluru,2010-03-23,Indian Premier League,Royal Challengers Bangalore,Chennai Super Kings,171/5,135/7,Royal Challengers Bangalore,36 runs,171,5,135,7
419122,"Brabourne Stadium, Mumbai",17th match (N),Mumbai,2010-03-22,Indian Premier League,Kolkata Knight Riders,Mumbai Indians,155/3,156/3,Mumbai Indians,7 wickets,155,3,156,3
419121,"MA Chidambaram Stadium, Chepauk, Chennai",16th match (N),Chennai,2010-03-21,Indian Premier League,Kings XI Punjab,Chennai Super Kings,136/8,136/7,Kings XI Punjab,Super Over,136,8,136,7
419120,"Barabati Stadium, Cuttack",15th match (D/N),Cuttack,2010-03-21,Indian Premier League,Deccan Chargers,Delhi Daredevils,171/6,161/9,Deccan Chargers ,10 runs,171,6,161,9
419119,"Brabourne Stadium, Mumbai",14th match (N),Mumbai,2010-03-20,Indian Premier League,Mumbai Indians,Royal Challengers Bangalore,151/9,155/3,Royal Challengers Bangalore,7 wickets,151,9,155,3
419118,"Narendra Modi Stadium, Motera, Ahmedabad",13th match (D/N),Ahmedabad,2010-03-20,Indian Premier League,Rajasthan Royals,Kolkata Knight Riders,168/7,134/5,Rajasthan Royals,34 runs,168,7,134,5
419117,"Barabati Stadium, Cuttack",12th match (N),Cuttack,2010-03-19,Indian Premier League,Deccan Chargers,Kings XI Punjab,170/7,164/8,Deccan Chargers ,6 runs,170,7,164,8
419116,"Arun Jaitley Stadium, Delhi",11th match (D/N),Delhi,2010-03-19,Indian Premier League,Delhi Daredevils,Chennai Super Kings,185/6,190/5,Chennai Super Kings,5 wickets,185,6,190,5
419115,"M.Chinnaswamy Stadium, Bengaluru",10th match (N),Bengaluru,2010-03-18,Indian Premier League,Rajasthan Royals,Royal Challengers Bangalore,92,93/0,Royal Challengers Bangalore,10 wickets,92,10,93,0
419114,"Arun Jaitley Stadium, Delhi",9th match (N),Delhi,2010-03-17,Indian Premier League,Mumbai Indians,Delhi Daredevils,218/7,120,Mumbai Indians,98 runs,218,7,120,10
419113,"Eden Gardens, Kolkata",8th match (N),Kolkata,2010-03-16,Indian Premier League,Chennai Super Kings,Kolkata Knight Riders,164/3,109,Chennai Super Kings,55 runs,164,3,109,10
419112,"M.Chinnaswamy Stadium, Bengaluru",7th match (D/N),Bengaluru,2010-03-16,Indian Premier League,Kings XI Punjab,Royal Challengers Bangalore,203/3,204/2,Royal Challengers Bangalore,8 wickets,203,3,204,2
419111,"Narendra Modi Stadium, Motera, Ahmedabad",6th match (N),Ahmedabad,2010-03-15,Indian Premier League,Rajasthan Royals,Delhi Daredevils,141/6,142/4,Delhi Daredevils,6 wickets,141,6,142,4
419110,"MA Chidambaram Stadium, Chepauk, Chennai",5th match (N),Chennai,2010-03-14,Indian Premier League,Deccan Chargers,Chennai Super Kings,190/4,159/9,Deccan Chargers ,31 runs,190,4,159,9
419109,"Eden Gardens, Kolkata",4th match (D/N),Kolkata,2010-03-14,Indian Premier League,Royal Challengers Bangalore,Kolkata Knight Riders,135/7,136/3,Kolkata Knight Riders,7 wickets,135,7,136,3
419108,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",3rd match (N),Chandigarh,2010-03-13,Indian Premier League,Kings XI Punjab,Delhi Daredevils,142/9,146/5,Delhi Daredevils,5 wickets,142,9,146,5
419107,"Brabourne Stadium, Mumbai",2nd match (D/N),Mumbai,2010-03-13,Indian Premier League,Mumbai Indians,Rajasthan Royals,212/6,208/7,Mumbai Indians,4 runs,212,6,208,7
419106,"Dr DY Patil Sports Academy, Mumbai",1st match (N),Mumbai,2010-03-12,Indian Premier League,Kolkata Knight Riders,Deccan Chargers,161/4,150/7,Kolkata Knight Riders,11 runs,161,4,150,7
