match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
1237181,Dubai International Cricket Stadium,Final (N),Dubai,2020-11-10,Indian Premier League,Delhi Capitals,Mumbai Indians,156/7,157/5,Mumbai Indians,5 wickets,156,7,157,5
1237180,"Sheikh Zayed Stadium, Abu Dhabi",Qualifier 2 (N),Abu Dhabi,2020-11-08,Indian Premier League,Delhi Capitals,Sunrisers Hyderabad,189/3,172/8,Delhi Capitals,17 runs,189,3,172,8
1237178,"Sheikh Zayed Stadium, Abu Dhabi",Eliminator (N),Abu Dhabi,2020-11-06,Indian Premier League,Royal Challengers Bangalore,Sunrisers Hyderabad,131/7,132/4,Sunrisers Hyderabad,6 wickets,131,7,132,4
1237177,Dubai International Cricket Stadium,Qualifier 1 (N),Dubai,2020-11-05,Indian Premier League,Mumbai Indians,Delhi Capitals,200/5,143/8,Mumbai Indians,57 runs,200,5,143,8
1216495,Sharjah Cricket Stadium,56th Match (N),Sharjah,2020-11-03,Indian Premier League,Mumbai Indians,Sunrisers Hyderabad,149/8,151/0,Sunrisers Hyderabad,10 wickets,149,8,151,0
1216505,"Sheikh Zayed Stadium, Abu Dhabi",55th Match (N),Abu Dhabi,2020-11-02,Indian Premier League,Royal Challengers Bangalore,Delhi Capitals,152/7,154/4,Delhi Capitals,6 wickets,152,7,154,4
1216530,Dubai International Cricket Stadium,54th Match (N),Dubai,2020-11-01,Indian Premier League,Kolkata Knight Riders,Rajasthan Royals,191/7,131/9,Kolkata Knight Riders,60 runs,191,7,131,9
1216506,"Sheikh Zayed Stadium, Abu Dhabi",53rd Match,Abu Dhabi,2020-11-01,Indian Premier League,Kings XI Punjab,Chennai Super Kings,153/6,154/1,Chennai Super Kings,9 wickets,153,6,154,1
1216502,Sharjah Cricket Stadium,52nd Match (N),Sharjah,2020-10-31,Indian Premier League,Royal Challengers Bangalore,Sunrisers Hyderabad,120/7,121/5,Sunrisers Hyderabad,5 wickets,120,7,121,5
1216535,Dubai International Cricket Stadium,51st Match,Dubai,2020-10-31,Indian Premier League,Delhi Capitals,Mumbai Indians,110/9,111/1,Mumbai Indians,9 wickets,110,9,111,1
1216537,"Sheikh Zayed Stadium, Abu Dhabi",50th Match (N),Abu Dhabi,2020-10-30,Indian Premier League,Kings XI Punjab,Rajasthan Royals,185/4,186/3,Rajasthan Royals,7 wickets,185,4,186,3
1216536,Dubai International Cricket Stadium,49th Match (N),Dubai,2020-10-29,Indian Premier League,Kolkata Knight Riders,Chennai Super Kings,172/5,178/4,Chennai Super Kings,6 wickets,172,5,178,4
1216499,"Sheikh Zayed Stadium, Abu Dhabi",48th Match (N),Abu Dhabi,2020-10-28,Indian Premier League,Royal Challengers Bangalore,Mumbai Indians,164/6,166/5,Mumbai Indians,5 wickets,164,6,166,5
1216524,Dubai International Cricket Stadium,47th Match (N),Dubai,2020-10-27,Indian Premier League,Sunrisers Hyderabad,Delhi Capitals,219/2,131,Sunrisers Hyderabad,88 runs,219,2,131,10
1216520,Sharjah Cricket Stadium,46th Match (N),Sharjah,2020-10-26,Indian Premier League,Kolkata Knight Riders,Kings XI Punjab,149/9,150/2,Kings XI Punjab,8 wickets,149,9,150,2
1216541,"Sheikh Zayed Stadium, Abu Dhabi",45th Match (N),Abu Dhabi,2020-10-25,Indian Premier League,Mumbai Indians,Rajasthan Royals,195/5,196/2,Rajasthan Royals,8 wickets,195,5,196,2
1216544,Dubai International Cricket Stadium,44th Match,Dubai,2020-10-25,Indian Premier League,Royal Challengers Bangalore,Chennai Super Kings,145/6,150/2,Chennai Super Kings,8 wickets,145,6,150,2
1216498,Dubai International Cricket Stadium,43rd Match (N),Dubai,2020-10-24,Indian Premier League,Kings XI Punjab,Sunrisers Hyderabad,126/7,114,Kings XI Punjab,12 runs,126,7,114,10
1216497,"Sheikh Zayed Stadium, Abu Dhabi",42nd Match,Abu Dhabi,2020-10-24,Indian Premier League,Kolkata Knight Riders,Delhi Capitals,194/6,135/9,Kolkata Knight Riders,59 runs,194,6,135,9
1216521,Sharjah Cricket Stadium,41st Match (N),Sharjah,2020-10-23,Indian Premier League,Chennai Super Kings,Mumbai Indians,114/9,116/0,Mumbai Indians,10 wickets,114,9,116,0
1216518,Dubai International Cricket Stadium,40th Match (N),Dubai,2020-10-22,Indian Premier League,Rajasthan Royals,Sunrisers Hyderabad,154/6,156/2,Sunrisers Hyderabad,8 wickets,154,6,156,2
1216494,"Sheikh Zayed Stadium, Abu Dhabi",39th Match (N),Abu Dhabi,2020-10-21,Indian Premier League,Kolkata Knight Riders,Royal Challengers Bangalore,84/8,85/2,Royal Challengers Bangalore,8 wickets,84,8,85,2
1216546,Dubai International Cricket Stadium,38th Match (N),Dubai,2020-10-20,Indian Premier League,Delhi Capitals,Kings XI Punjab,164/5,167/5,Kings XI Punjab,5 wickets,164,5,167,5
1216533,"Sheikh Zayed Stadium, Abu Dhabi",37th Match (N),Abu Dhabi,2020-10-19,Indian Premier League,Chennai Super Kings,Rajasthan Royals,125/5,126/3,Rajasthan Royals,7 wickets,125,5,126,3
1216517,Dubai International Cricket Stadium,36th Match (N),Dubai,2020-10-18,Indian Premier League,Mumbai Indians,Kings XI Punjab,176/6,176/6,Kings XI Punjab,Super Over,176,6,176,6
1216512,"Sheikh Zayed Stadium, Abu Dhabi",35th Match,Abu Dhabi,2020-10-18,Indian Premier League,Kolkata Knight Riders,Sunrisers Hyderabad,163/5,163/6,Kolkata Knight Riders,Super Over,163,5,163,6
1216509,Sharjah Cricket Stadium,34th Match (N),Sharjah,2020-10-17,Indian Premier League,Chennai Super Kings,Delhi Capitals,179/4,185/5,Delhi Capitals,5 wickets,179,4,185,5
