match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
829823,"Eden Gardens, Kolkata",Final (N),Kolkata,2015-05-24,Pepsi Indian Premier League,Mumbai Indians,Chennai Super Kings,202/5,161/8,Mumbai Indians,41 runs,202,5,161,8
829821,"JSCA International Stadium Complex, Ranchi",Qualifier 2 (N),Ranchi,2015-05-22,Pepsi Indian Premier League,Royal Challengers Bangalore,Chennai Super Kings,139/8,140/7,Chennai Super Kings,3 wickets,139,8,140,7
829819,"Maharashtra Cricket Association Stadium, Pune",Eliminator (N),Pune,2015-05-20,Pepsi Indian Premier League,Royal Challengers Bangalore,Rajasthan Royals,180/4,109,Royal Challengers Bangalore,71 runs,180,4,109,10
829817,"Wankhede Stadium, Mumbai",Qualifier 1 (N),Mumbai,2015-05-19,Pepsi Indian Premier League,Mumbai Indians,Chennai Super Kings,187/6,162,Mumbai Indians,25 runs,187,6,162,10
829815,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",56th match (N),Hyderabad,2015-05-17,Pepsi Indian Premier League,Sunrisers Hyderabad,Mumbai Indians,113,114/1,Mumbai Indians,9 wickets,113,10,114,1
829813,"M.Chinnaswamy Stadium, Bengaluru",55th match (D/N),Bengaluru,2015-05-17,Pepsi Indian Premier League,Delhi Daredevils,Royal Challengers Bangalore,187/5,2/0,,,187,5,2,0
829811,"Brabourne Stadium, Mumbai",54th match (N),Mumbai,2015-05-16,Pepsi Indian Premier League,Rajasthan Royals,Kolkata Knight Riders,199/6,190/9,Rajasthan Royals,9 runs,199,6,190,9
829809,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",53rd match (D/N),Chandigarh,2015-05-16,Pepsi Indian Premier League,Kings XI Punjab,Chennai Super Kings,130/7,134/3,Chennai Super Kings,7 wickets,130,7,134,3
829807,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",52nd match (N),Hyderabad,2015-05-15,Pepsi Indian Premier League,Sunrisers Hyderabad,Royal Challengers Bangalore,135/3,83/4,Royal Challengers Bangalore,6 wickets,135,3,83,4
829805,"Wankhede Stadium, Mumbai",51st match (N),Mumbai,2015-05-14,Pepsi Indian Premier League,Mumbai Indians,Kolkata Knight Riders,171/4,166/7,Mumbai Indians,5 runs,171,4,166,7
829803,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",50th match (N),Chandigarh,2015-05-13,Pepsi Indian Premier League,Kings XI Punjab,Royal Challengers Bangalore,106/6,84/6,Kings XI Punjab,22 runs,106,6,84,6
829801,"Shaheed Veer Narayan Singh International Stadium, Raipur",49th match (N),Raipur,2015-05-12,Pepsi Indian Premier League,Chennai Super Kings,Delhi Daredevils,119/6,120/4,Delhi Daredevils,6 wickets,119,6,120,4
829799,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",48th match (N),Hyderabad,2015-05-11,Pepsi Indian Premier League,Sunrisers Hyderabad,Kings XI Punjab,185/5,180/7,Sunrisers Hyderabad,5 runs,185,5,180,7
829797,"MA Chidambaram Stadium, Chepauk, Chennai",47th match (N),Chennai,2015-05-10,Pepsi Indian Premier League,Chennai Super Kings,Rajasthan Royals,157/5,145/9,Chennai Super Kings,12 runs,157,5,145,9
829795,"Wankhede Stadium, Mumbai",46th match (D/N),Mumbai,2015-05-10,Pepsi Indian Premier League,Royal Challengers Bangalore,Mumbai Indians,235/1,196/7,Royal Challengers Bangalore,39 runs,235,1,196,7
829793,"Shaheed Veer Narayan Singh International Stadium, Raipur",45th match (N),Raipur,2015-05-09,Pepsi Indian Premier League,Sunrisers Hyderabad,Delhi Daredevils,163/4,157/4,Sunrisers Hyderabad,6 runs,163,4,157,4
829791,"Eden Gardens, Kolkata",44th match (D/N),Kolkata,2015-05-09,Pepsi Indian Premier League,Kings XI Punjab,Kolkata Knight Riders,183/5,184/9,Kolkata Knight Riders,1 wicket,183,5,184,9
829789,"MA Chidambaram Stadium, Chepauk, Chennai",43rd match (N),Chennai,2015-05-08,Pepsi Indian Premier League,Chennai Super Kings,Mumbai Indians,158/5,159/4,Mumbai Indians,6 wickets,158,5,159,4
829761,"Eden Gardens, Kolkata",42nd match (N),Kolkata,2015-05-07,Pepsi Indian Premier League,Kolkata Knight Riders,Delhi Daredevils,171/7,158/6,Kolkata Knight Riders,13 runs,171,7,158,6
829787,"Brabourne Stadium, Mumbai",41st match (D/N),Mumbai,2015-05-07,Pepsi Indian Premier League,Sunrisers Hyderabad,Rajasthan Royals,201/4,194/7,Sunrisers Hyderabad,7 runs,201,4,194,7
829785,"M.Chinnaswamy Stadium, Bengaluru",40th match (N),Bengaluru,2015-05-06,Pepsi Indian Premier League,Royal Challengers Bangalore,Kings XI Punjab,226/3,88,Royal Challengers Bangalore,138 runs,226,3,88,10
829783,"Wankhede Stadium, Mumbai",39th match (N),Mumbai,2015-05-05,Pepsi Indian Premier League,Delhi Daredevils,Mumbai Indians,152/6,153/5,Mumbai Indians,5 wickets,152,6,153,5
829781,"Eden Gardens, Kolkata",38th match (N),Kolkata,2015-05-04,Pepsi Indian Premier League,Kolkata Knight Riders,Sunrisers Hyderabad,167/7,132/9,Kolkata Knight Riders,35 runs,167,7,132,9
829779,"MA Chidambaram Stadium, Chepauk, Chennai",37th match (D/N),Chennai,2015-05-04,Pepsi Indian Premier League,Chennai Super Kings,Royal Challengers Bangalore,148/9,124,Chennai Super Kings,24 runs,148,9,124,10
829777,"Brabourne Stadium, Mumbai",36th match (N),Mumbai,2015-05-03,Pepsi Indian Premier League,Rajasthan Royals,Delhi Daredevils,189/2,175/7,Rajasthan Royals,14 runs,189,2,175,7
829775,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",35th match (D/N),Chandigarh,2015-05-03,Pepsi Indian Premier League,Mumbai Indians,Kings XI Punjab,172/3,149/7,Mumbai Indians,23 runs,172,3,149,7
829773,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",34th match (N),Hyderabad,2015-05-02,Pepsi Indian Premier League,Sunrisers Hyderabad,Chennai Super Kings,192/7,170/6,Sunrisers Hyderabad,22 runs,192,7,170,6
829771,"M.Chinnaswamy Stadium, Bengaluru",33rd match (D/N),Bengaluru,2015-05-02,Pepsi Indian Premier League,Kolkata Knight Riders,Royal Challengers Bangalore,111/4,115/3,Royal Challengers Bangalore,7 wickets,111,4,115,3
829769,"Wankhede Stadium, Mumbai",32nd match (N),Mumbai,2015-05-01,Pepsi Indian Premier League,Mumbai Indians,Rajasthan Royals,187/5,179/7,Mumbai Indians,8 runs,187,5,179,7
829767,"Arun Jaitley Stadium, Delhi",31st match (D/N),Delhi,2015-05-01,Pepsi Indian Premier League,Kings XI Punjab,Delhi Daredevils,118/8,119/1,Delhi Daredevils,9 wickets,118,8,119,1
829723,"Eden Gardens, Kolkata",30th match (N),Kolkata,2015-04-30,Pepsi Indian Premier League,Chennai Super Kings,Kolkata Knight Riders,165/9,169/3,Kolkata Knight Riders,7 wickets,165,9,169,3
