match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
548352,"MA Chidambaram Stadium, Chepauk, Chennai",46th match (N),Chennai,2012-05-04,Indian Premier League,Chennai Super Kings,Deccan Chargers,160/6,150/5,Chennai Super Kings,10 runs,160,6,150,5
548351,"Maharashtra Cricket Association Stadium, Pune",45th match (N),Pune,2012-05-03,Indian Premier League,Mumbai Indians,Pune Warriors,120/9,119/6,Mumbai Indians,1 run,120,9,119,6
548350,"M.Chinnaswamy Stadium, Bengaluru",44th match (N),Bengaluru,2012-05-02,Indian Premier League,Royal Challengers Bangalore,Kings XI Punjab,158/5,163/6,Kings XI Punjab,4 wickets,158,5,163,6
548349,"Sawai Mansingh Stadium, Jaipur",43rd match (N),Jaipur,2012-05-01,Indian Premier League,Rajasthan Royals,Delhi Daredevils,141/6,144/4,Delhi Daredevils,6 wickets,141,6,144,4
548348,"Barabati Stadium, Cuttack",42nd match (D/N),Cuttack,2012-05-01,Indian Premier League,Deccan Chargers,Pune Warriors,186/4,173/5,Deccan Chargers ,13 runs,186,4,173,5
548347,"MA Chidambaram Stadium, Chepauk, Chennai",41st match (N),Chennai,2012-04-30,Indian Premier League,Chennai Super Kings,Kolkata Knight Riders,139/5,140/5,Kolkata Knight Riders,5 wickets,139,5,140,5
548346,"Wankhede Stadium, Mumbai",40th match (N),Mumbai,2012-04-29,Indian Premier League,Deccan Chargers,Mumbai Indians,100,101/5,Mumbai Indians,5 wickets,100,10,101,5
548345,"Arun Jaitley Stadium, Delhi",39th match (D/N),Delhi,2012-04-29,Indian Premier League,Delhi Daredevils,Rajasthan Royals,152/6,151/3,Delhi Daredevils,1 run,152,6,151,3
548344,"Eden Gardens, Kolkata",38th match (N),Kolkata,2012-04-28,Indian Premier League,Kolkata Knight Riders,Royal Challengers Bangalore,190/4,143/6,Kolkata Knight Riders,47 runs,190,4,143,6
548343,"MA Chidambaram Stadium, Chepauk, Chennai",37th match (D/N),Chennai,2012-04-28,Indian Premier League,Kings XI Punjab,Chennai Super Kings,156/8,149/8,Kings XI Punjab,7 runs,156,8,149,8
548342,"Arun Jaitley Stadium, Delhi",36th match (N),Delhi,2012-04-27,Indian Premier League,Delhi Daredevils,Mumbai Indians,207/5,170/9,Delhi Daredevils,37 runs,207,5,170,9
548341,"Maharashtra Cricket Association Stadium, Pune",35th match (N),Pune,2012-04-26,Indian Premier League,Deccan Chargers,Pune Warriors,177/4,159/7,Deccan Chargers ,18 runs,177,4,159,7
548340,"M.Chinnaswamy Stadium, Bengaluru",34th match (N),Bengaluru,2012-04-25,Indian Premier League,Royal Challengers Bangalore,Chennai Super Kings,,,,,,,,
548339,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",33rd match (D/N),Chandigarh,2012-04-25,Indian Premier League,Kings XI Punjab,Mumbai Indians,168/3,171/6,Mumbai Indians,4 wickets,168,3,171,6
548338,"Eden Gardens, Kolkata",32nd match (N),Kolkata,2012-04-24,Indian Premier League,Kolkata Knight Riders,Deccan Chargers,,,,,,,,
548337,"Maharashtra Cricket Association Stadium, Pune",31st match (D/N),Pune,2012-04-24,Indian Premier League,Pune Warriors,Delhi Daredevils,146/2,148/2,Delhi Daredevils,8 wickets,146,2,148,2
548336,"Sawai Mansingh Stadium, Jaipur",30th match (N),Jaipur,2012-04-23,Indian Premier League,Royal Challengers Bangalore,Rajasthan Royals,189/3,143/7,Royal Challengers Bangalore,46 runs,189,3,143,7
548335,"Barabati Stadium, Cuttack",29th match (N),Cuttack,2012-04-22,Indian Premier League,Deccan Chargers,Kolkata Knight Riders,126/7,127/5,Kolkata Knight Riders,5 wickets,126,7,127,5
548334,"Wankhede Stadium, Mumbai",28th match (D/N),Mumbai,2012-04-22,Indian Premier League,Mumbai Indians,Kings XI Punjab,163/6,164/4,Kings XI Punjab,6 wickets,163,6,164,4
548333,"Arun Jaitley Stadium, Delhi",27th match (N),Delhi,2012-04-21,Indian Premier League,Pune Warriors,Delhi Daredevils,192/3,172/7,Pune Warriors,20 runs,192,3,172,7
548332,"MA Chidambaram Stadium, Chepauk, Chennai",26th match (D/N),Chennai,2012-04-21,Indian Premier League,Rajasthan Royals,Chennai Super Kings,146/4,147/3,Chennai Super Kings,7 wickets,146,4,147,3
548331,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",25th match (N),Chandigarh,2012-04-20,Indian Premier League,Kings XI Punjab,Royal Challengers Bangalore,163/6,166/5,Royal Challengers Bangalore,5 wickets,163,6,166,5
548330,"MA Chidambaram Stadium, Chepauk, Chennai",24th match (N),Chennai,2012-04-19,Indian Premier League,Chennai Super Kings,Pune Warriors,164/5,151/7,Chennai Super Kings,13 runs,164,5,151,7
548321,"Arun Jaitley Stadium, Delhi",23rd match (D/N),Delhi,2012-04-19,Indian Premier League,Deccan Chargers,Delhi Daredevils,157/8,162/5,Delhi Daredevils,5 wickets,157,8,162,5
548328,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",22nd match (N),Chandigarh,2012-04-18,Indian Premier League,Kings XI Punjab,Kolkata Knight Riders,124/7,127/2,Kolkata Knight Riders,8 wickets,124,7,127,2
548327,"M.Chinnaswamy Stadium, Bengaluru",21st match (N),Bengaluru,2012-04-17,Indian Premier League,Pune Warriors,Royal Challengers Bangalore,182/6,186/4,Royal Challengers Bangalore,6 wickets,182,6,186,4
548326,"Sawai Mansingh Stadium, Jaipur",20th match (D/N),Jaipur,2012-04-17,Indian Premier League,Deccan Chargers,Rajasthan Royals,196/2,197/5,Rajasthan Royals,5 wickets,196,2,197,5
548325,"Wankhede Stadium, Mumbai",19th match (N),Mumbai,2012-04-16,Indian Premier League,Mumbai Indians,Delhi Daredevils,92,93/3,Delhi Daredevils,7 wickets,92,10,93,3
548324,"M.Chinnaswamy Stadium, Bengaluru",18th match (N),Bengaluru,2012-04-15,Indian Premier League,Rajasthan Royals,Royal Challengers Bangalore,195/2,136,Rajasthan Royals,59 runs,195,2,136,10
548323,"Eden Gardens, Kolkata",17th match (D/N),Kolkata,2012-04-15,Indian Premier League,Kings XI Punjab,Kolkata Knight Riders,134/9,132/7,Kings XI Punjab,2 runs,134,9,132,7
548322,"Maharashtra Cricket Association Stadium, Pune",16th match (N),Pune,2012-04-14,Indian Premier League,Chennai Super Kings,Pune Warriors,155/5,156/3,Pune Warriors,7 wickets,155,5,156,3
548320,"Eden Gardens, Kolkata",15th match (N),Kolkata,2012-04-13,Indian Premier League,Rajasthan Royals,Kolkata Knight Riders,131/5,137/5,Kolkata Knight Riders,5 wickets,131,5,137,5
548319,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",14th match (N),Chandigarh,2012-04-12,Indian Premier League,Pune Warriors,Kings XI Punjab,115,116/3,Kings XI Punjab,7 wickets,115,10,116,3
548318,"MA Chidambaram Stadium, Chepauk, Chennai",13th match (D/N),Chennai,2012-04-12,Indian Premier League,Royal Challengers Bangalore,Chennai Super Kings,205/8,208/5,Chennai Super Kings,5 wickets,205,8,208,5
548317,"Wankhede Stadium, Mumbai",12th match (N),Mumbai,2012-04-11,Indian Premier League,Mumbai Indians,Rajasthan Royals,197/6,170,Mumbai Indians,27 runs,197,6,170,10
548316,"Arun Jaitley Stadium, Delhi",11th match (N),Delhi,2012-04-10,Indian Premier League,Chennai Super Kings,Delhi Daredevils,110/8,111/2,Delhi Daredevils,8 wickets,110,8,111,2
548315,"M.Chinnaswamy Stadium, Bengaluru",10th match (D/N),Bengaluru,2012-04-10,Indian Premier League,Kolkata Knight Riders,Royal Challengers Bangalore,165/8,123/9,Kolkata Knight Riders,42 runs,165,8,123,9
548314,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",9th match (N),Visakhapatnam,2012-04-09,Indian Premier League,Deccan Chargers,Mumbai Indians,138/9,142/5,Mumbai Indians,5 wickets,138,9,142,5
548313,"Maharashtra Cricket Association Stadium, Pune",8th match (N),Pune,2012-04-08,Indian Premier League,Pune Warriors,Kings XI Punjab,166/6,144/8,Pune Warriors,22 runs,166,6,144,8
548312,"Sawai Mansingh Stadium, Jaipur",7th match (D/N),Jaipur,2012-04-08,Indian Premier League,Rajasthan Royals,Kolkata Knight Riders,164/5,142,Rajasthan Royals,22 runs,164,5,142,10
548311,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",6th match (N),Visakhapatnam,2012-04-07,Indian Premier League,Chennai Super Kings,Deccan Chargers,193/6,119,Chennai Super Kings,74 runs,193,6,119,10
548310,"M.Chinnaswamy Stadium, Bengaluru",5th match (D/N),Bengaluru,2012-04-07,Indian Premier League,Royal Challengers Bangalore,Delhi Daredevils,157/8,137/7,Royal Challengers Bangalore,20 runs,157,8,137,7
548309,"Sawai Mansingh Stadium, Jaipur",4th match (N),Jaipur,2012-04-06,Indian Premier League,Rajasthan Royals,Kings XI Punjab,191/4,160/9,Rajasthan Royals,31 runs,191,4,160,9
548308,"Wankhede Stadium, Mumbai",3rd match (D/N),Mumbai,2012-04-06,Indian Premier League,Pune Warriors,Mumbai Indians,129/9,101/9,Pune Warriors,28 runs,129,9,101,9
548307,"Eden Gardens, Kolkata",2nd match (N),Kolkata,2012-04-05,Indian Premier League,Kolkata Knight Riders,Delhi Daredevils,97/9,100/2,Delhi Daredevils,8 wickets,97,9,100,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1st match (N),Chennai,2012-04-04,Indian Premier League,Chennai Super Kings,Mumbai Indians,112,115/2,Mumbai Indians,8 wickets,112,10,115,2
