match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
598008,"M.Chinnaswamy Stadium, Bengaluru",12th match (D/N),Bengaluru,2013-04-11,Indian Premier League,Kolkata Knight Riders,Royal Challengers Bangalore,154/8,158/2,Royal Challengers Bangalore,8 wickets,154,8,158,2
598007,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",11th match (N),Chandigarh,2013-04-10,Indian Premier League,Kings XI Punjab,Chennai Super Kings,138,139/0,Chennai Super Kings,10 wickets,138,10,139,0
598006,"Wankhede Stadium, Mumbai",10th match (N),Mumbai,2013-04-09,Indian Premier League,Mumbai Indians,Delhi Daredevils,209/5,165/9,Mumbai Indians,44 runs,209,5,165,9
598048,"M.Chinnaswamy Stadium, Bengaluru",9th match (D/N),Bengaluru,2013-04-09,Indian Premier League,Sunrisers Hyderabad,Royal Challengers Bangalore,161/6,162/3,Royal Challengers Bangalore,7 wickets,161,6,162,3
598005,"Sawai Mansingh Stadium, Jaipur",8th match (N),Jaipur,2013-04-08,Indian Premier League,Rajasthan Royals,Kolkata Knight Riders,144/6,125,Rajasthan Royals,19 runs,144,6,125,10
598004,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",7th match (N),Hyderabad,2013-04-07,Indian Premier League,Royal Challengers Bangalore,Sunrisers Hyderabad,130/8,130/7,Sunrisers Hyderabad,Super Over,130,8,130,7
598003,"Maharashtra Cricket Association Stadium, Pune",6th match (D/N),Pune,2013-04-07,Indian Premier League,Pune Warriors,Kings XI Punjab,99/9,100/2,Kings XI Punjab,8 wickets,99,9,100,2
598002,"MA Chidambaram Stadium, Chepauk, Chennai",5th match (N),Chennai,2013-04-06,Indian Premier League,Mumbai Indians,Chennai Super Kings,148/6,139/9,Mumbai Indians,9 runs,148,6,139,9
598001,"Arun Jaitley Stadium, Delhi",4th match (D/N),Delhi,2013-04-06,Indian Premier League,Rajasthan Royals,Delhi Daredevils,165/7,160/6,Rajasthan Royals,5 runs,165,7,160,6
598000,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",3rd match (N),Hyderabad,2013-04-05,Indian Premier League,Sunrisers Hyderabad,Pune Warriors,126/6,104,Sunrisers Hyderabad,22 runs,126,6,104,10
597999,"M.Chinnaswamy Stadium, Bengaluru",2nd match (N),Bengaluru,2013-04-04,Indian Premier League,Royal Challengers Bangalore,Mumbai Indians,156/5,154/5,Royal Challengers Bangalore,2 runs,156,5,154,5
597998,"Eden Gardens, Kolkata",1st match (N),Kolkata,2013-04-03,Indian Premier League,Delhi Daredevils,Kolkata Knight Riders,128,129/4,Kolkata Knight Riders,6 wickets,128,10,129,4
