match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
492510,"Edgbaston, Birmingham",Final (N),Birmingham,2011-08-27,Friends Life t20,Leicestershire,Somerset,145/6,127/9,Leicestershire,18 runs,145,6,127,9
492509,"Edgbaston, Birmingham",2nd Semi-Final,Birmingham,2011-08-27,Friends Life t20,Hampshire,Somerset,138/4,94/6,Somerset,Super Over,138,4,94,6
492508,"Edgbaston, Birmingham",1st Semi-Final,Birmingham,2011-08-27,Friends Life t20,Leicestershire,Lancashire,132/6,79/6,Leicestershire,Super Over,132,6,79,6
492507,"County Ground, Hove",4th Quarter-Final (N),Brighton,2011-08-08,Friends Life t20,Lancashire,Sussex,152/8,132/8,Lancashire,20 runs,152,8,132,8
492505,"The Rose Bowl, Southampton",3rd Quarter-Final,Southampton,2011-08-07,Friends Life t20,Hampshire,Durham,154/6,99,Hampshire,55 runs,154,6,99,10
492506,"Trent Bridge, Nottingham",2nd Quarter-Final,Nottingham,2011-08-07,Friends Life t20,Nottinghamshire,Somerset,169/5,172/4,Somerset,6 wickets,169,5,172,4
492504,"Grace Road, Leicester",1st Quarter-Final,Leicester,2011-08-06,Friends Life t20,Kent,Leicestershire,203/3,206/7,Leicestershire,3 wickets,203,3,206,7
492503,"County Ground, Hove",South Group (N),Brighton,2011-07-15,Friends Life t20,Sussex,Surrey,178/8,167/7,Sussex,11 runs,178,8,167,7
492502,"County Ground, Derby",North Group (N),Derby,2011-07-15,Friends Life t20,Derbyshire,Yorkshire,127/7,128/2,Yorkshire,8 wickets,127,7,128,2
492501,"County Ground, Chelmsford",South Group (N),Chelmsford,2011-07-15,Friends Life t20,Kent,Essex,183/3,168/9,Kent,15 runs,183,3,168,9
492500,"Sophia Gardens, Cardiff",South Group (N),Cardiff,2011-07-15,Friends Life t20,Gloucestershire,Glamorgan,133,67/2,Glamorgan,8 wickets,133,10,67,2
492499,"The Rose Bowl, Southampton",South Group (N),Southampton,2011-07-15,Friends Life t20,Hampshire,Middlesex,,,,,,,,
492498,"Old Trafford, Manchester",North Group (N),Manchester,2011-07-15,Friends Life t20,Lancashire,Northamptonshire,188/5,124/7,Lancashire,64 runs,188,5,124,7
492497,"Edgbaston, Birmingham",North Group (N),Birmingham,2011-07-15,Friends Life t20,Warwickshire,Leicestershire,166/8,136/5,Leicestershire,5 wickets,166,8,136,5
492496,"Trent Bridge, Nottingham",North Group (N),Nottingham,2011-07-15,Friends Life t20,Nottinghamshire,Worcestershire,167/6,142,Nottinghamshire,25 runs,167,6,142,10
492494,"Kennington Oval, London",South Group (N),London,2011-07-14,Friends Life t20,Kent,Surrey,181/9,166,Kent,15 runs,181,9,166,10
492495,"Riverside Ground, Chester-le-Street",North Group,Chester-le-Street,2011-07-14,Friends Life t20,Durham,Northamptonshire,144/7,47,Durham,97 runs,144,7,47,10
492493,"Old Trafford, Manchester",North Group (N),Manchester,2011-07-13,Friends Life t20,Lancashire,Warwickshire,139/8,127/4,Lancashire,12 runs,139,8,127,4
492492,"County Ground, Bristol",South Group,Bristol,2011-07-13,Friends Life t20,Gloucestershire,Middlesex,165/4,140/7,Gloucestershire,25 runs,165,4,140,7
492491,"County Ground, Northampton",North Group,Northampton,2011-07-12,Friends Life t20,Lancashire,Northamptonshire,110/9,107/5,Lancashire,3 runs,110,9,107,5
492490,"Edgbaston, Birmingham",North Group,Birmingham,2011-07-11,Friends Life t20,Durham,Warwickshire,145/5,148/6,Warwickshire,4 wickets,145,5,148,6
492488,"County Ground, Bristol",South Group,Bristol,2011-07-10,Friends Life t20,Gloucestershire,Glamorgan,81,86/0,Glamorgan,10 wickets,81,10,86,0
492486,"County Ground, Hove",South Group,Brighton,2011-07-10,Friends Life t20,Hampshire,Sussex,193/2,81,Hampshire,112 runs,193,2,81,10
492489,"Old Trafford, Manchester",North Group,Manchester,2011-07-10,Friends Life t20,Nottinghamshire,Lancashire,105/5,106/1,Lancashire,9 wickets,105,5,106,1
492487,"The Walker Cricket Ground, Southgate",South Group,Southgate,2011-07-10,Friends Life t20,Somerset,Middlesex,143/6,143/7,,Super Over,143,6,143,7
492485,"North Marine Road Ground, Scarborough",North Group,Scarborough,2011-07-10,Friends Life t20,Durham,Yorkshire,144/8,150/7,Yorkshire,3 wickets,144,8,150,7
492484,"County Ground, Derby",North Group,Derby,2011-07-09,Friends Life t20,Derbyshire,Northamptonshire,133/5,135/3,Northamptonshire,7 wickets,133,5,135,3
492480,"St Lawrence Ground, Canterbury",South Group (N),Canterbury,2011-07-08,Friends Life t20,Sussex,Kent,159/6,144/8,Sussex,15 runs,159,6,144,8
492481,"County Ground, Chelmsford",South Group (N),Chelmsford,2011-07-08,Friends Life t20,Glamorgan,Essex,144/9,146/5,Essex,5 wickets,144,9,146,5
492479,"County Ground, Northampton",North Group (N),Northampton,2011-07-08,Friends Life t20,Northamptonshire,Nottinghamshire,,,,,,,,
492478,"Kennington Oval, London",South Group (N),London,2011-07-08,Friends Life t20,Surrey,Hampshire,151/5,113,Surrey,38 runs,151,5,113,10
492483,"The Cooper Associates County Ground, Taunton",South Group,Taunton,2011-07-08,Friends Life t20,Somerset,Gloucestershire,170/4,155/9,Somerset,15 runs,170,4,155,9
492482,"Riverside Ground, Chester-le-Street",North Group,Chester-le-Street,2011-07-08,Friends Life t20,Durham,Yorkshire,,,,,,,,
492477,"County Ground, New Road, Worcester",North Group,Worcester,2011-07-08,Friends Life t20,Worcestershire,Warwickshire,112/7,106/8,Worcestershire,6 runs,112,7,106,8
492476,"Grace Road, Leicester",North Group,Leicester,2011-07-08,Friends Life t20,Derbyshire,Leicestershire,150,151/8,Leicestershire,2 wickets,150,10,151,8
