match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
947355,"Edgbaston, Birmingham",Final,Birmingham,2016-08-20,NatWest t20 Blast,Durham,Northamptonshire,153/8,155/6,Northamptonshire,4 wickets,153,8,155,6
947353,"Edgbaston, Birmingham",2nd Semi-Final,Birmingham,2016-08-20,NatWest t20 Blast,Durham,Yorkshire,156/6,149/9,Durham,7 runs,156,6,149,9
947351,"Edgbaston, Birmingham",1st Semi-Final,Birmingham,2016-08-20,NatWest t20 Blast,Northamptonshire,Nottinghamshire,161/8,153/9,Northamptonshire,8 runs,161,8,153,9
947349,"Sophia Gardens, Cardiff",4th Quarter-Final,Cardiff,2016-08-11,NatWest t20 Blast,Yorkshire,Glamorgan,180/8,90,Yorkshire,90 runs,180,8,90,10
947347,"County Ground, Bristol",3rd Quarter-Final,Bristol,2016-08-10,NatWest t20 Blast,Durham,Gloucestershire,180/5,161,Durham,19 runs,180,5,161,10
947345,"County Ground, Northampton",2nd Quarter-Final,Northampton,2016-08-09,NatWest t20 Blast,Middlesex,Northamptonshire,132/7,135/3,Northamptonshire,7 wickets,132,7,135,3
947343,"Trent Bridge, Nottingham",1st Quarter-Final,Nottingham,2016-08-08,NatWest t20 Blast,Nottinghamshire,Essex,162/7,123,Nottinghamshire,39 runs,162,7,123,10
947341,"County Ground, Northampton",North Group,Northampton,2016-07-29,NatWest t20 Blast,Yorkshire,Northamptonshire,177/5,163/7,Yorkshire,14 runs,177,5,163,7
947339,"The Rose Bowl, Southampton",South Group,Southampton,2016-07-29,NatWest t20 Blast,Hampshire,Somerset,181/3,98,Hampshire,83 runs,181,3,98,10
947337,"County Ground, Bristol",South Group,Bristol,2016-07-29,NatWest t20 Blast,Middlesex,Gloucestershire,156/5,162/6,Gloucestershire,4 wickets,156,5,162,6
947335,"Trent Bridge, Nottingham",North Group,Nottingham,2016-07-29,NatWest t20 Blast,Leicestershire,Nottinghamshire,170/4,146/2,Nottinghamshire,8 wickets,170,4,146,2
947333,"Kennington Oval, London",South Group,London,2016-07-29,NatWest t20 Blast,Surrey,Kent,212/4,175/7,Surrey,37 runs,212,4,175,7
947331,"County Ground, Chelmsford",South Group,Chelmsford,2016-07-29,NatWest t20 Blast,Glamorgan,Essex,,,,,,,,
947329,"Riverside Ground, Chester-le-Street",North Group,Chester-le-Street,2016-07-29,NatWest t20 Blast,Durham,Derbyshire,193/2,180/9,Durham,13 runs,193,2,180,9
947327,"Old Trafford, Manchester",North Group,Manchester,2016-07-29,NatWest t20 Blast,Lancashire,Warwickshire,124/5,94/8,Lancashire,30 runs,124,5,94,8
947325,"County Ground, Hove",South Group,Brighton,2016-07-28,NatWest t20 Blast,Glamorgan,Sussex,101,30/1,,,101,10,30,1
947323,"Lord's, London",South Group,London,2016-07-28,NatWest t20 Blast,Middlesex,Essex,126/5,132/5,Essex,5 wickets,126,5,132,5
947321,"County Ground, Derby",North Group,Derby,2016-07-22,NatWest t20 Blast,Derbyshire,Worcestershire,192/5,163,Derbyshire,29 runs,192,5,163,10
947317,"Sophia Gardens, Cardiff",South Group,Cardiff,2016-07-22,NatWest t20 Blast,Somerset,Glamorgan,152,156/3,Glamorgan,7 wickets,152,10,156,3
947315,"Edgbaston, Birmingham",North Group,Birmingham,2016-07-22,NatWest t20 Blast,Warwickshire,Nottinghamshire,172/2,173/4,Nottinghamshire,6 wickets,172,2,173,4
947313,"Headingley, Leeds",North Group,Leeds,2016-07-22,NatWest t20 Blast,Yorkshire,Northamptonshire,215/6,140,Yorkshire,75 runs,215,6,140,10
947311,"The Rose Bowl, Southampton",South Group,Southampton,2016-07-22,NatWest t20 Blast,Middlesex,Hampshire,181/6,138,Middlesex,43 runs,181,6,138,10
