match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
542720,"Sophia Gardens, Cardiff",Final (N),Cardiff,2012-08-25,Friends Life t20,Hampshire,Yorkshire,150/6,140/8,Hampshire,10 runs,150,6,140,8
542719,"Sophia Gardens, Cardiff",2nd Semi-Final,Cardiff,2012-08-25,Friends Life t20,Somerset,Hampshire,125/6,126/4,Hampshire,6 wickets,125,6,126,4
542718,"Sophia Gardens, Cardiff",1st Semi-Final,Cardiff,2012-08-25,Friends Life t20,Yorkshire,Sussex,172/6,136/8,Yorkshire,36 runs,172,6,136,8
542714,"Trent Bridge, Nottingham",Quarter-Final (N),Nottingham,2012-07-25,Friends Life t20,Nottinghamshire,Hampshire,178/7,182/6,Hampshire,4 wickets,178,7,182,6
542717,"Headingley, Leeds",Quarter-Final,Leeds,2012-07-25,Friends Life t20,Yorkshire,Worcestershire,212/5,183/6,Yorkshire,29 runs,212,5,183,6
542716,"County Ground, Hove",Quarter-Final (N),Brighton,2012-07-24,Friends Life t20,Sussex,Gloucestershire,230/4,191/8,Sussex,39 runs,230,4,191,8
542715,"The Cooper Associates County Ground, Taunton",Quarter-Final,Taunton,2012-07-24,Friends Life t20,Somerset,Essex,175/6,148,Somerset,27 runs,175,6,148,10
542713,"County Ground, New Road, Worcester",Midlands/Wales/West Group,Worcester,2012-07-08,Friends Life t20,Worcestershire,Somerset,119/7,120/3,Somerset,7 wickets,119,7,120,3
542712,"Riverside Ground, Chester-le-Street",North Group,Chester-le-Street,2012-07-08,Friends Life t20,Lancashire,Durham,133/8,133/7,,Super Over,133,8,133,7
542711,"The Rose Bowl, Southampton",South Group,Southampton,2012-07-08,Friends Life t20,Hampshire,Essex,,,,,,,,
542710,Uxbridge Cricket Club Ground,South Group,Uxbridge,2012-07-08,Friends Life t20,Middlesex,Kent,124/9,125/7,Kent,3 wickets,124,9,125,7
542709,"County Ground, Northampton",Midlands/Wales/West Group,Northampton,2012-07-08,Friends Life t20,Northamptonshire,Gloucestershire,31/4,23/2,Gloucestershire,8 wickets,31,4,23,2
542708,"Trent Bridge, Nottingham",North Group,Nottingham,2012-07-08,Friends Life t20,Nottinghamshire,Leicestershire,196/3,127/9,Nottinghamshire,69 runs,196,3,127,9
542707,"Edgbaston, Birmingham",Midlands/Wales/West Group,Birmingham,2012-07-08,Friends Life t20,Glamorgan,Warwickshire,173/5,61/4,Glamorgan,22 runs,173,5,61,4
542706,"Headingley, Leeds",North Group,Leeds,2012-07-08,Friends Life t20,Yorkshire,Derbyshire,180/5,159/9,Yorkshire,21 runs,180,5,159,9
542705,"County Ground, Hove",South Group,Brighton,2012-07-08,Friends Life t20,Sussex,Surrey,,64/3,Surrey,7 wickets,,,64,3
542700,"Old Trafford, Manchester",North Group (N),Manchester,2012-07-06,Friends Life t20,Lancashire,Yorkshire,,,,,,,,
542704,"St Lawrence Ground, Canterbury",South Group (N),Canterbury,2012-07-06,Friends Life t20,Essex,Kent,149/5,126/9,Essex,23 runs,149,5,126,9
542702,"Edgbaston, Birmingham",Midlands/Wales/West Group (N),Birmingham,2012-07-06,Friends Life t20,Warwickshire,Gloucestershire,,,,,,,,
542699,"The Rose Bowl, Southampton",South Group (N),Southampton,2012-07-06,Friends Life t20,Sussex,Hampshire,,,,,,,,
542697,"County Ground, Derby",North Group (N),Derby,2012-07-06,Friends Life t20,Derbyshire,Nottinghamshire,,,,,,,,
542701,"Kennington Oval, London",South Group (N),London,2012-07-06,Friends Life t20,Surrey,Middlesex,154/4,157/9,Middlesex,1 wicket,154,4,157,9
542698,"Sophia Gardens, Cardiff",Midlands/Wales/West Group,Cardiff,2012-07-06,Friends Life t20,Glamorgan,Somerset,,,,,,,,
542703,"County Ground, New Road, Worcester",Midlands/Wales/West Group,Worcester,2012-07-06,Friends Life t20,Worcestershire,Northamptonshire,,,,,,,,
542696,"Grace Road, Leicester",North Group,Leicester,2012-07-06,Friends Life t20,Leicestershire,Durham,,,,,,,,
542695,"Trent Bridge, Nottingham",North Group (N),Nottingham,2012-07-05,Friends Life t20,Nottinghamshire,Yorkshire,148/6,150/4,Yorkshire,6 wickets,148,6,150,4
542693,"County Ground, Chelmsford",South Group (N),Chelmsford,2012-07-05,Friends Life t20,Middlesex,Essex,109,110/8,Essex,2 wickets,109,10,110,8
542692,"Kennington Oval, London",South Group (N),London,2012-07-05,Friends Life t20,Kent,Surrey,136/8,88,Kent,48 runs,136,8,88,10
542694,"County Ground, Bristol",Midlands/Wales/West Group,Bristol,2012-07-05,Friends Life t20,Worcestershire,Gloucestershire,159/6,160/3,Gloucestershire,7 wickets,159,6,160,3
542691,"Kennington Oval, London",South Group (N),London,2012-07-03,Friends Life t20,Surrey,Sussex,106/6,110/4,Sussex,6 wickets,106,6,110,4
542690,"Trent Bridge, Nottingham",North Group,Nottingham,2012-07-03,Friends Life t20,Lancashire,Nottinghamshire,178/4,52/2,Nottinghamshire,8 wickets,178,4,52,2
542652,"Sophia Gardens, Cardiff",Midlands/Wales/West Group,Cardiff,2012-07-03,Friends Life t20,Glamorgan,Worcestershire,,,,,,,,
542650,"Kennington Oval, London",South Group (N),London,2012-07-02,Friends Life t20,Surrey,Hampshire,84/4,63/0,Hampshire,19 runs,84,4,63,0
542689,"County Ground, Bristol",Midlands/Wales/West Group,Bristol,2012-07-02,Friends Life t20,Gloucestershire,Glamorgan,,,,,,,,
542688,"Riverside Ground, Chester-le-Street",North Group,Chester-le-Street,2012-07-01,Friends Life t20,Leicestershire,Durham,114/7,117/1,Durham,9 wickets,114,7,117,1
542687,"Old Trafford, Manchester",North Group,Manchester,2012-07-01,Friends Life t20,Lancashire,Derbyshire,122/8,124/7,Derbyshire,3 wickets,122,8,124,7
542686,"The Cooper Associates County Ground, Taunton",Midlands/Wales/West Group,Taunton,2012-07-01,Friends Life t20,Worcestershire,Somerset,173/7,119,Worcestershire,54 runs,173,7,119,10
542685,"Sophia Gardens, Cardiff",Midlands/Wales/West Group (N),Cardiff,2012-06-30,Friends Life t20,Glamorgan,Northamptonshire,110/9,111/1,Northamptonshire,9 wickets,110,9,111,1
542684,"The Rose Bowl, Southampton",South Group,Southampton,2012-06-30,Friends Life t20,Surrey,Hampshire,94/6,95/3,Hampshire,7 wickets,94,6,95,3
542682,"County Ground, Derby",North Group (N),Derby,2012-06-29,Friends Life t20,Derbyshire,Leicestershire,171/3,173/6,Leicestershire,4 wickets,171,3,173,6
542678,"County Ground, Hove",South Group (N),Brighton,2012-06-29,Friends Life t20,Sussex,Kent,212/6,129,Sussex,83 runs,212,6,129,10
542681,"County Ground, Chelmsford",South Group (N),Chelmsford,2012-06-29,Friends Life t20,Essex,Hampshire,176/4,177/4,Hampshire,6 wickets,176,4,177,4
542683,"County Ground, Northampton",Midlands/Wales/West Group (N),Northampton,2012-06-29,Friends Life t20,Northamptonshire,Warwickshire,153/7,154/3,Warwickshire,7 wickets,153,7,154,3
542676,"Trent Bridge, Nottingham",North Group,Nottingham,2012-06-29,Friends Life t20,Nottinghamshire,Durham,210/3,169/7,Nottinghamshire,41 runs,210,3,169,7
542679,"Headingley, Leeds",North Group,Leeds,2012-06-29,Friends Life t20,Yorkshire,Lancashire,180/6,161/5,Yorkshire,19 runs,180,6,161,5
542680,"The Cooper Associates County Ground, Taunton",Midlands/Wales/West Group,Taunton,2012-06-29,Friends Life t20,Somerset,Gloucestershire,140/8,141/1,Gloucestershire,9 wickets,140,8,141,1
542677,"County Ground, New Road, Worcester",Midlands/Wales/West Group,Worcester,2012-06-29,Friends Life t20,Worcestershire,Glamorgan,164/5,145/6,Worcestershire,19 runs,164,5,145,6
542675,"County Ground, Chelmsford",South Group (N),Chelmsford,2012-06-28,Friends Life t20,Essex,Sussex,177/4,181/6,Sussex,4 wickets,177,4,181,6
542673,"Grace Road, Leicester",North Group,Leicester,2012-06-27,Friends Life t20,Yorkshire,Leicestershire,151/9,147/9,Yorkshire,4 runs,151,9,147,9
542674,"Old Deer Park, Richmond",South Group,Richmond,2012-06-27,Friends Life t20,Middlesex,Hampshire,156/2,160/6,Hampshire,4 wickets,156,2,160,6
