match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
383223,"Edgbaston, Birmingham",Final (N),Birmingham,2009-08-15,Twenty20 Cup,Sussex,Somerset,172/7,109,Sussex,63 runs,172,7,109,10
383222,"Edgbaston, Birmingham",2nd Semi-Final,Birmingham,2009-08-15,Twenty20 Cup,Kent,Somerset,145/5,146/3,Somerset,7 wickets,145,5,146,3
383221,"Edgbaston, Birmingham",1st Semi-Final,Birmingham,2009-08-15,Twenty20 Cup,Northamptonshire,Sussex,136/6,137/3,Sussex,7 wickets,136,6,137,3
383220,"County Ground, Northampton",Quarter-Final,Northampton,2009-07-29,Twenty20 Cup,Northamptonshire,Hampshire,134/6,121,Northamptonshire,13 runs,134,6,121,10
383219,"Old Trafford, Manchester",Quarter-Final,Manchester,2009-07-28,Twenty20 Cup,Lancashire,Somerset,,,,,,,,
383218,"County Ground, Hove",Quarter-Final,Brighton,2009-07-27,Twenty20 Cup,Sussex,Warwickshire,152/9,114,Sussex,38 runs,152,9,114,10
383217,"St Lawrence Ground, Canterbury",Quarter-Final,Canterbury,2009-07-27,Twenty20 Cup,Kent,Durham,149/7,93,Kent,56 runs,149,7,93,10
383208,"County Ground, Chelmsford",South Division,Chelmsford,2009-06-28,Twenty20 Cup,Essex,Hampshire,149/6,153/4,Hampshire,6 wickets,149,6,153,4
383216,"Headingley, Leeds",North Division,Leeds,2009-06-28,Twenty20 Cup,Derbyshire,Yorkshire,164/5,127,Derbyshire,37 runs,164,5,127,10
383215,"Edgbaston, Birmingham",Midlands/Wales/West Division,Birmingham,2009-06-28,Twenty20 Cup,Warwickshire,Somerset,193/6,192/7,Warwickshire,1 run,193,6,192,7
383214,"Trent Bridge, Nottingham",North Division,Nottingham,2009-06-28,Twenty20 Cup,Nottinghamshire,Lancashire,173/7,175/1,Lancashire,9 wickets,173,7,175,1
383213,"County Ground, Northampton",Midlands/Wales/West Division,Northampton,2009-06-28,Twenty20 Cup,Worcestershire,Northamptonshire,109/9,110/3,Northamptonshire,7 wickets,109,9,110,3
383212,"Lord's, London",South Division,London,2009-06-28,Twenty20 Cup,Middlesex,Sussex,127/8,130/4,Sussex,6 wickets,127,8,130,4
