match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
693273,"Edgbaston, Birmingham",Final (D/N),Birmingham,2014-08-23,NatWest t20 Blast,Warwickshire,Lancashire,181/5,177/8,Warwickshire,4 runs,181,5,177,8
693271,"Edgbaston, Birmingham",2nd Semi-Final,Birmingham,2014-08-23,NatWest t20 Blast,Lancashire,Hampshire,160/5,101,Lancashire,41 runs,160,5,101,10
693269,"Edgbaston, Birmingham",1st Semi-Final,Birmingham,2014-08-23,NatWest t20 Blast,Warwickshire,Surrey,194/4,178/7,Warwickshire,16 runs,194,4,178,7
693267,"Trent Bridge, Nottingham",4th Quarter-Final,Nottingham,2014-08-03,NatWest t20 Blast,Nottinghamshire,Hampshire,197/2,198/5,Hampshire,5 wickets,197,2,198,5
693265,"County Ground, Chelmsford",3rd Quarter-Final (N),Chelmsford,2014-08-02,NatWest t20 Blast,Warwickshire,Essex,197/2,178/5,Warwickshire,19 runs,197,2,178,5
693263,"Kennington Oval, London",2nd Quarter-Final,London,2014-08-02,NatWest t20 Blast,Worcestershire,Surrey,141/9,144/7,Surrey,3 wickets,141,9,144,7
693261,"Old Trafford, Manchester",1st Quarter-Final (N),Manchester,2014-08-01,NatWest t20 Blast,Lancashire,Glamorgan,137/8,136/7,Lancashire,1 run,137,8,136,7
693257,"County Ground, Chelmsford",South Division,Chelmsford,2014-07-25,NatWest t20 Blast,Essex,Sussex,225/3,226/3,Sussex,7 wickets,225,3,226,3
693259,"St Lawrence Ground, Canterbury",South Division,Canterbury,2014-07-25,NatWest t20 Blast,Kent,Surrey,175/7,154/7,Kent,21 runs,175,7,154,7
693255,"Edgbaston, Birmingham",North Division,Birmingham,2014-07-25,NatWest t20 Blast,Warwickshire,Leicestershire,160/6,108,Warwickshire,52 runs,160,6,108,10
693253,"Riverside Ground, Chester-le-Street",North Division,Chester-le-Street,2014-07-25,NatWest t20 Blast,Northamptonshire,Durham,195/3,199/5,Durham,5 wickets,195,3,199,5
693251,"Headingley, Leeds",North Division,Leeds,2014-07-25,NatWest t20 Blast,Yorkshire,Nottinghamshire,200/5,201/4,Nottinghamshire,6 wickets,200,5,201,4
693249,"County Ground, New Road, Worcester",North Division,Worcester,2014-07-25,NatWest t20 Blast,Worcestershire,Derbyshire,209/4,181/7,Worcestershire,28 runs,209,4,181,7
693247,"Sophia Gardens, Cardiff",South Division,Cardiff,2014-07-25,NatWest t20 Blast,Gloucestershire,Glamorgan,108/9,110/2,Glamorgan,8 wickets,108,9,110,2
693245,"The Cooper Associates County Ground, Taunton",South Division,Taunton,2014-07-25,NatWest t20 Blast,Somerset,Middlesex,183/3,161/7,Somerset,22 runs,183,3,161,7
