match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
593701,"Edgbaston, Birmingham",Final (N),Birmingham,2013-08-17,Friends Life t20,Northamptonshire,Surrey,194/2,92,Northamptonshire,102 runs,194,2,92,10
593700,"Edgbaston, Birmingham",2nd Semi-Final,Birmingham,2013-08-17,Friends Life t20,Hampshire,Surrey,142/9,145/6,Surrey,4 wickets,142,9,145,6
593699,"Edgbaston, Birmingham",1st Semi-Final,Birmingham,2013-08-17,Friends Life t20,Essex,Northamptonshire,168/5,171/3,Northamptonshire,7 wickets,168,5,171,3
593698,"Trent Bridge, Nottingham",4th Quarter-final (N),Nottingham,2013-08-08,Friends Life t20,Essex,Nottinghamshire,187/6,140,Essex,47 runs,187,6,140,10
593697,"The Rose Bowl, Southampton",3rd Quarter-final (N),Southampton,2013-08-07,Friends Life t20,Hampshire,Lancashire,202/3,201/4,Hampshire,1 run,202,3,201,4
593696,"County Ground, Northampton",2nd Quarter-final (N),Northampton,2013-08-06,Friends Life t20,Northamptonshire,Durham,183/4,147/6,Northamptonshire,36 runs,183,4,147,6
593695,"Kennington Oval, London",1st Quarter-final,London,2013-08-06,Friends Life t20,Somerset,Surrey,148/6,151/7,Surrey,3 wickets,148,6,151,7
593694,"County Ground, Chelmsford",South Division (N),Chelmsford,2013-07-31,Friends Life t20,Surrey,Essex,165,104,Surrey,61 runs,165,10,104,10
593693,"The Rose Bowl, Southampton",South Division (N),Southampton,2013-07-31,Friends Life t20,Hampshire,Middlesex,190/3,182/7,Hampshire,8 runs,190,3,182,7
593692,"County Ground, Hove",South Division (N),Brighton,2013-07-31,Friends Life t20,Sussex,Kent,113,117/2,Kent,8 wickets,113,10,117,2
593691,"County Ground, Northampton",Midlands/Wales/West Division (N),Northampton,2013-07-30,Friends Life t20,Worcestershire,Northamptonshire,182/6,145/6,Worcestershire,37 runs,182,6,145,6
593690,"Edgbaston, Birmingham",Midlands/Wales/West Division (N),Birmingham,2013-07-30,Friends Life t20,Somerset,Warwickshire,175/5,165/3,Somerset,10 runs,175,5,165,3
593689,"Sophia Gardens, Cardiff",Midlands/Wales/West Division (N),Cardiff,2013-07-30,Friends Life t20,Glamorgan,Gloucestershire,141/5,145/1,Gloucestershire,9 wickets,141,5,145,1
593688,"St Lawrence Ground, Canterbury",South Division (N),Canterbury,2013-07-29,Friends Life t20,Hampshire,Kent,185/6,123/9,Hampshire,62 runs,185,6,123,9
593687,"Grace Road, Leicester",North Division,Leicester,2013-07-28,Friends Life t20,Yorkshire,Leicestershire,105,106/0,Leicestershire,10 wickets,105,10,106,0
593686,"Trent Bridge, Nottingham",North Division,Nottingham,2013-07-28,Friends Life t20,Nottinghamshire,Lancashire,194/6,134,Nottinghamshire,60 runs,194,6,134,10
