match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
1167259,"Edgbaston, Birmingham",Final (N),Birmingham,2019-09-21,Vitality Blast,Worcestershire,Essex,145/9,148/6,Essex,4 wickets,145,9,148,6
1167258,"Edgbaston, Birmingham",2nd Semi-Final,Birmingham,2019-09-21,Vitality Blast,Essex,Derbyshire,160/5,126,Essex,34 runs,160,5,126,10
1167257,"Edgbaston, Birmingham",1st Semi-Final,Birmingham,2019-09-21,Vitality Blast,Worcestershire,Nottinghamshire,147/9,146/5,Worcestershire,1 run,147,9,146,5
1167256,"County Ground, Bristol",4th Quarter-Final (N),Bristol,2019-09-07,Vitality Blast,Gloucestershire,Derbyshire,135/7,137/3,Derbyshire,7 wickets,135,7,137,3
1167255,"County Ground, Hove",3rd Quarter-Final (N),Brighton,2019-09-06,Vitality Blast,Sussex,Worcestershire,184/6,187/2,Worcestershire,8 wickets,184,6,187,2
1167254,"Trent Bridge, Nottingham",2nd Quarter-Final (N),Nottingham,2019-09-05,Vitality Blast,Middlesex,Nottinghamshire,160/8,165/0,Nottinghamshire,10 wickets,160,8,165,0
1167253,"Riverside Ground, Chester-le-Street",1st Quarter-Final (N),Chester-le-Street,2019-09-04,Vitality Blast,Lancashire,Essex,159/5,165/4,Essex,6 wickets,159,5,165,4
1167252,"County Ground, Northampton",North Group (N),Northampton,2019-08-30,Vitality Blast,Worcestershire,Northamptonshire,188/5,189/3,Northamptonshire,7 wickets,188,5,189,3
1167251,"County Ground, Chelmsford",South Group (N),Chelmsford,2019-08-30,Vitality Blast,Essex,Kent,189/6,179,Essex,10 runs,189,6,179,10
1167250,"Edgbaston, Birmingham",North Group (N),Birmingham,2019-08-30,Vitality Blast,Yorkshire,Birmingham Bears,200/3,181/5,Yorkshire,19 runs,200,3,181,5
1167249,"County Ground, Hove",South Group (N),Brighton,2019-08-30,Vitality Blast,Sussex,Gloucestershire,163/8,168/7,Gloucestershire,3 wickets,163,8,168,7
1167248,"The Cooper Associates County Ground, Taunton",South Group (N),Taunton,2019-08-30,Vitality Blast,Somerset,Middlesex,226/5,227/4,Middlesex,6 wickets,226,5,227,4
1167247,"Old Trafford, Manchester",North Group (N),Manchester,2019-08-30,Vitality Blast,Leicestershire,Lancashire,142/9,143/5,Lancashire,5 wickets,142,9,143,5
1167246,"Trent Bridge, Nottingham",North Group (N),Nottingham,2019-08-30,Vitality Blast,Durham,Nottinghamshire,171/8,124,Durham,47 runs,171,8,124,10
1167245,"Sophia Gardens, Cardiff",South Group (N),Cardiff,2019-08-30,Vitality Blast,Glamorgan,Hampshire,216/5,188/8,Glamorgan,28 runs,216,5,188,8
1167241,"St Lawrence Ground, Canterbury",South Group (N),Canterbury,2019-08-29,Vitality Blast,Gloucestershire,Kent,180/3,175/8,Gloucestershire,5 runs,180,3,175,8
1167244,"The Rose Bowl, Southampton",South Group (N),Southampton,2019-08-29,Vitality Blast,Middlesex,Hampshire,153/5,155/2,Hampshire,8 wickets,153,5,155,2
1167243,"Headingley, Leeds",North Group (N),Leeds,2019-08-29,Vitality Blast,Yorkshire,Northamptonshire,187/7,107,Yorkshire,80 runs,187,7,107,10
1167242,"Kennington Oval, London",South Group (N),London,2019-08-29,Vitality Blast,Essex,Surrey,186/4,167,Essex,19 runs,186,4,167,10
1167240,"County Ground, New Road, Worcester",North Group,Worcester,2019-08-28,Vitality Blast,Worcestershire,Nottinghamshire,,,,,,,,
1167239,"Riverside Ground, Chester-le-Street",North Group (N),Chester-le-Street,2019-08-27,Vitality Blast,Durham,Birmingham Bears,151/5,153/3,Birmingham Bears,7 wickets,151,5,153,3
1167238,"Kennington Oval, London",South Group (N),London,2019-08-27,Vitality Blast,Somerset,Surrey,157/9,158/4,Surrey,6 wickets,157,9,158,4
1167237,"Old Trafford, Manchester",North Group,Manchester,2019-08-26,Vitality Blast,Derbyshire,Lancashire,162/3,151/9,Derbyshire,11 runs,162,3,151,9
1167236,"Sophia Gardens, Cardiff",South Group,Cardiff,2019-08-26,Vitality Blast,Glamorgan,Sussex,174/4,176/3,Sussex,7 wickets,174,4,176,3
1167235,"Trent Bridge, Nottingham",North Group,Nottingham,2019-08-25,Vitality Blast,Nottinghamshire,Yorkshire,148/7,145/7,Nottinghamshire,3 runs,148,7,145,7
1167234,"Edgbaston, Birmingham",North Group,Birmingham,2019-08-25,Vitality Blast,Birmingham Bears,Northamptonshire,150/6,153/6,Northamptonshire,4 wickets,150,6,153,6
1167233,"County Ground, New Road, Worcester",North Group,Worcester,2019-08-25,Vitality Blast,Lancashire,Worcestershire,218/5,193/7,Lancashire,25 runs,218,5,193,7
1167232,"The Rose Bowl, Southampton",South Group,Southampton,2019-08-25,Vitality Blast,Essex,Hampshire,139/7,139/6,,Super Over,139,7,139,6
1167231,"Grace Road, Leicester",North Group,Leicester,2019-08-25,Vitality Blast,Leicestershire,Derbyshire,124/9,128/1,Derbyshire,9 wickets,124,9,128,1
1167229,"The Cooper Associates County Ground, Taunton",South Group (N),Taunton,2019-08-24,Vitality Blast,Somerset,Glamorgan,177/8,152,Somerset,25 runs,177,8,152,10
1167230,Uxbridge Cricket Club Ground,South Group,Uxbridge,2019-08-24,Vitality Blast,Middlesex,Sussex,171/5,172/2,Sussex,8 wickets,171,5,172,2
1167226,"County Ground, Derby",North Group (N),Derby,2019-08-23,Vitality Blast,Northamptonshire,Derbyshire,100,101/1,Derbyshire,9 wickets,100,10,101,1
1167225,"Edgbaston, Birmingham",North Group (N),Birmingham,2019-08-23,Vitality Blast,Birmingham Bears,Worcestershire,184/5,188/1,Worcestershire,9 wickets,184,5,188,1
1167223,"St Lawrence Ground, Canterbury",South Group (N),Canterbury,2019-08-23,Vitality Blast,Surrey,Kent,171/7,170/3,Surrey,1 run,171,7,170,3
1167228,"County Ground, Bristol",South Group (N),Bristol,2019-08-23,Vitality Blast,Gloucestershire,Somerset,189/4,164,Gloucestershire,25 runs,189,4,164,10
1167227,"Grace Road, Leicester",North Group (N),Leicester,2019-08-23,Vitality Blast,Leicestershire,Nottinghamshire,161/8,165/3,Nottinghamshire,7 wickets,161,8,165,3
1167224,"Riverside Ground, Chester-le-Street",North Group (N),Chester-le-Street,2019-08-23,Vitality Blast,Yorkshire,Durham,146/6,132,Yorkshire,14 runs,146,6,132,10
1167221,"County Ground, Hove",South Group (N),Brighton,2019-08-22,Vitality Blast,Essex,Sussex,168/5,159/9,Essex,9 runs,168,5,159,9
1167222,"Lord's, London",South Group (N),London,2019-08-22,Vitality Blast,Middlesex,Hampshire,128,131/3,Hampshire,7 wickets,128,10,131,3
1167220,"County Ground, Chelmsford",South Group (N),Chelmsford,2019-08-16,Vitality Blast,Essex,Glamorgan,,,,,,,,
1167219,"The Rose Bowl, Southampton",South Group (N),Southampton,2019-08-16,Vitality Blast,Hampshire,Surrey,,,,,,,,
1167218,"St Lawrence Ground, Canterbury",South Group (N),Canterbury,2019-08-16,Vitality Blast,Kent,Sussex,,,,,,,,
1167214,"Headingley, Leeds",North Group (N),Leeds,2019-08-16,Vitality Blast,Yorkshire,Durham,,,,,,,,
