match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
225345,"Trent Bridge, Nottingham",Final,Nottingham,2006-08-12,Twenty20 Cup,Leicestershire,Nottinghamshire,177/2,173/8,Leicestershire,4 runs,177,2,173,8
254572,"Trent Bridge, Nottingham",2nd Semi Final,Nottingham,2006-08-12,Twenty20 Cup,Nottinghamshire,Surrey,176/6,139,Nottinghamshire,37 runs,176,6,139,10
254573,"Trent Bridge, Nottingham",1st Semi Final,Nottingham,2006-08-12,Twenty20 Cup,Leicestershire,Essex,173/4,150/9,Leicestershire,23 runs,173,4,150,9
225344,"County Ground, Chelmsford",Quarter Final (N),Chelmsford,2006-07-24,Twenty20 Cup,Yorkshire,Essex,143/7,149/5,Essex,5 wickets,143,7,149,5
253109,"Grace Road, Leicester",Quarter Final,Leicester,2006-07-24,Twenty20 Cup,Kent,Leicestershire,153/5,156/1,Leicestershire,9 wickets,153,5,156,1
253111,"Trent Bridge, Nottingham",Quarter Final,Nottingham,2006-07-24,Twenty20 Cup,Nottinghamshire,Northamptonshire,213/6,150/6,Nottinghamshire,63 runs,213,6,150,6
253110,"County Ground, Bristol",Quarter Final,Bristol,2006-07-24,Twenty20 Cup,Surrey,Gloucestershire,224/5,144,Surrey,80 runs,224,5,144,10
225341,"County Ground, Hove",,Brighton,2006-07-11,Twenty20 Cup,Sussex,Essex,173/5,177/6,Essex,4 wickets,173,5,177,6
225343,"Headingley, Leeds",,Leeds,2006-07-11,Twenty20 Cup,Lancashire,Yorkshire,131/9,137/3,Yorkshire,7 wickets,131,9,137,3
225342,"County Ground, New Road, Worcester",,Worcester,2006-07-11,Twenty20 Cup,Warwickshire,Worcestershire,196/7,185/6,Warwickshire,11 runs,196,7,185,6
225340,"The Cooper Associates County Ground, Taunton",,Taunton,2006-07-11,Twenty20 Cup,Somerset,Glamorgan,219/5,206/6,Somerset,13 runs,219,5,206,6
225339,"Trent Bridge, Nottingham",,Nottingham,2006-07-11,Twenty20 Cup,Derbyshire,Nottinghamshire,141/6,142/1,Nottinghamshire,9 wickets,141,6,142,1
225338,"The Walker Cricket Ground, Southgate",,Southgate,2006-07-11,Twenty20 Cup,Hampshire,Middlesex,111,116/1,Middlesex,9 wickets,111,10,116,1
225337,"St Lawrence Ground, Canterbury",,Canterbury,2006-07-11,Twenty20 Cup,Surrey,Kent,217/4,157,Surrey,60 runs,217,4,157,10
225336,"County Ground, Bristol",,Bristol,2006-07-11,Twenty20 Cup,Gloucestershire,Northamptonshire,154/7,155/2,Northamptonshire,8 wickets,154,7,155,2
225335,"Riverside Ground, Chester-le-Street",,Chester-le-Street,2006-07-11,Twenty20 Cup,Leicestershire,Durham,183/7,104/8,Leicestershire,79 runs,183,7,104,8
225332,"Sophia Gardens, Cardiff",(N),Cardiff,2006-07-10,Twenty20 Cup,Glamorgan,Gloucestershire,190/5,191/5,Gloucestershire,5 wickets,190,5,191,5
225331,"County Ground, Derby",(N),Derby,2006-07-10,Twenty20 Cup,Yorkshire,Derbyshire,210/3,34/0,,,210,3,34,0
225334,"Edgbaston, Birmingham",,Birmingham,2006-07-10,Twenty20 Cup,Warwickshire,Northamptonshire,187/7,167/9,Warwickshire,20 runs,187,7,167,9
225330,"County Ground, New Road, Worcester",,Worcester,2006-07-09,Twenty20 Cup,Somerset,Worcestershire,198/4,200/7,Worcestershire,3 wickets,198,4,200,7
225329,"Old Trafford, Manchester",,Manchester,2006-07-09,Twenty20 Cup,Nottinghamshire,Lancashire,91,93/3,Lancashire,7 wickets,91,10,93,3
225327,"Riverside Ground, Chester-le-Street",,Chester-le-Street,2006-07-08,Twenty20 Cup,Derbyshire,Durham,172/4,170/8,Derbyshire,2 runs,172,4,170,8
225328,"Headingley, Leeds",,Leeds,2006-07-08,Twenty20 Cup,Leicestershire,Yorkshire,155/8,134,Leicestershire,21 runs,155,8,134,10
225319,"County Ground, Chelmsford",(N),Chelmsford,2006-07-07,Twenty20 Cup,Kent,Essex,157,160/5,Essex,5 wickets,157,10,160,5
