match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
804711,"Edgbaston, Birmingham",Final (D/N),Birmingham,2015-08-29,NatWest t20 Blast,Lancashire,Northamptonshire,166/7,153/6,Lancashire,13 runs,166,7,153,6
804709,"Edgbaston, Birmingham",2nd Semi-Final,Birmingham,2015-08-29,NatWest t20 Blast,Hampshire,Lancashire,115,119/4,Lancashire,6 wickets,115,10,119,4
804707,"Edgbaston, Birmingham",1st Semi-Final,Birmingham,2015-08-29,NatWest t20 Blast,Warwickshire,Northamptonshire,131/6,135/5,Northamptonshire,5 wickets,131,6,135,5
804705,"St Lawrence Ground, Canterbury",4th Quarter-Final,Canterbury,2015-08-15,NatWest t20 Blast,Kent,Lancashire,142,142/6,Lancashire,lost fewer wickets,142,10,142,6
804703,"County Ground, New Road, Worcester",3rd Quarter-Final,Worcester,2015-08-14,NatWest t20 Blast,Hampshire,Worcestershire,196/4,58/2,Hampshire,17 runs,196,4,58,2
804701,"Edgbaston, Birmingham",2nd Quarter-Final (N),Birmingham,2015-08-13,NatWest t20 Blast,Warwickshire,Essex,189/5,165/6,Warwickshire,24 runs,189,5,165,6
804699,"County Ground, Hove",1st Quarter-Final (N),Brighton,2015-08-12,NatWest t20 Blast,Sussex,Northamptonshire,165/7,166/3,Northamptonshire,7 wickets,165,7,166,3
804697,"Headingley, Leeds",North Group (N),Leeds,2015-07-24,NatWest t20 Blast,Warwickshire,Yorkshire,145,148/2,Yorkshire,8 wickets,145,10,148,2
804693,"Kennington Oval, London",South Group (N),London,2015-07-24,NatWest t20 Blast,Surrey,Sussex,,,,,,,,
804689,"County Ground, Northampton",North Group (N),Northampton,2015-07-24,NatWest t20 Blast,Northamptonshire,Durham,,,,,,,,
804685,"Sophia Gardens, Cardiff",South Group (N),Cardiff,2015-07-24,NatWest t20 Blast,Glamorgan,Gloucestershire,45/1,51/2,Gloucestershire,8 wickets,45,1,51,2
804683,"County Ground, Chelmsford",South Group (N),Chelmsford,2015-07-24,NatWest t20 Blast,Essex,Kent,,,,,,,,
804695,"County Ground, New Road, Worcester",North Group,Worcester,2015-07-24,NatWest t20 Blast,Worcestershire,Lancashire,,,,,,,,
804691,"The Cooper Associates County Ground, Taunton",South Group,Taunton,2015-07-24,NatWest t20 Blast,Somerset,Middlesex,,,,,,,,
804687,"Grace Road, Leicester",North Group,Leicester,2015-07-24,NatWest t20 Blast,Leicestershire,Nottinghamshire,,,,,,,,
804679,"The Rose Bowl, Southampton",South Group (N),Southampton,2015-07-23,NatWest t20 Blast,Hampshire,Somerset,143/7,137/8,Hampshire,6 runs,143,7,137,8
804681,"Lord's, London",South Group (N),London,2015-07-23,NatWest t20 Blast,Middlesex,Surrey,185/5,142/9,Middlesex,43 runs,185,5,142,9
804677,"Edgbaston, Birmingham",North Group (N),Birmingham,2015-07-22,NatWest t20 Blast,Warwickshire,Northamptonshire,154/5,153/6,Warwickshire,1 run,154,5,153,6
804675,"County Ground, Hove",South Group (N),Brighton,2015-07-17,NatWest t20 Blast,Hampshire,Sussex,204/3,200/6,Hampshire,4 runs,204,3,200,6
804667,"County Ground, Chelmsford",South Group (N),Chelmsford,2015-07-17,NatWest t20 Blast,Middlesex,Essex,150/5,151/6,Essex,4 wickets,150,5,151,6
804665,"Riverside Ground, Chester-le-Street",North Group (N),Chester-le-Street,2015-07-17,NatWest t20 Blast,Nottinghamshire,Durham,198/5,156/6,Nottinghamshire,42 runs,198,5,156,6
