match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
214740,"Kennington Oval, London",Final (D/N),London,2005-07-30,Twenty20 Cup,Lancashire,Somerset,114/8,118/3,Somerset,7 wickets,114,8,118,3
214725,"Kennington Oval, London",2nd Semi-Final,London,2005-07-30,Twenty20 Cup,Somerset,Leicestershire,157/9,153/8,Somerset,4 runs,157,9,153,8
214707,"Kennington Oval, London",1st Semi-Final,London,2005-07-30,Twenty20 Cup,Lancashire,Surrey,217/4,195/7,Lancashire,22 runs,217,4,195,7
304923,"Kennington Oval, London",Quarter-Final,London,2005-07-18,Twenty20 Cup,Surrey,Warwickshire,149/8,117/8,,Super Over,149,8,117,8
304922,"County Ground, Northampton",Quarter-Final,Northampton,2005-07-18,Twenty20 Cup,Northamptonshire,Somerset,154/8,155/6,Somerset,4 wickets,154,8,155,6
304921,"Grace Road, Leicester",Quarter-Final,Leicester,2005-07-18,Twenty20 Cup,Leicestershire,Middlesex,159/6,140/7,Leicestershire,19 runs,159,6,140,7
304920,"Old Trafford, Manchester",Quarter-Final,Manchester,2005-07-18,Twenty20 Cup,Lancashire,Derbyshire,189/7,172,Lancashire,17 runs,189,7,172,10
304919,"County Ground, New Road, Worcester",Midland/Wales/West Group,Worcester,2005-07-06,Twenty20 Cup,Worcestershire,Glamorgan,223/9,186/5,Worcestershire,37 runs,223,9,186,5
304918,"Edgbaston, Birmingham",Midland/Wales/West Group,Birmingham,2005-07-06,Twenty20 Cup,Warwickshire,Northamptonshire,205/2,164/6,Warwickshire,41 runs,205,2,164,6
304917,"Kennington Oval, London",South Group,London,2005-07-06,Twenty20 Cup,Surrey,Sussex,144/8,148/7,Sussex,3 wickets,144,8,148,7
304916,"The Cooper Associates County Ground, Taunton",Midland/Wales/West Group,Taunton,2005-07-06,Twenty20 Cup,Somerset,Gloucestershire,228/5,133,Somerset,95 runs,228,5,133,10
304915,"Old Deer Park, Richmond",South Group,Richmond,2005-07-06,Twenty20 Cup,Middlesex,Hampshire,174/7,178/4,Hampshire,6 wickets,174,7,178,4
304914,"Grace Road, Leicester",North Group,Leicester,2005-07-06,Twenty20 Cup,Yorkshire,Leicestershire,177/5,178/3,Leicestershire,7 wickets,177,5,178,3
304913,"St Lawrence Ground, Canterbury",South Group,Canterbury,2005-07-06,Twenty20 Cup,Kent,Essex,154/4,149/7,Kent,5 runs,154,4,149,7
304912,"Riverside Ground, Chester-le-Street",North Group,Chester-le-Street,2005-07-06,Twenty20 Cup,Durham,Lancashire,,,,,,,,
304911,"County Ground, Derby",North Group,Derby,2005-07-06,Twenty20 Cup,Nottinghamshire,Derbyshire,139/5,142/1,Derbyshire,9 wickets,139,5,142,1
304907,"Sophia Gardens, Cardiff",Midland/Wales/West Group (D/N),Cardiff,2005-07-05,Twenty20 Cup,Gloucestershire,Glamorgan,128,129/0,Glamorgan,10 wickets,128,10,129,0
304906,"County Ground, Chelmsford",South Group (D/N),Chelmsford,2005-07-05,Twenty20 Cup,Essex,Surrey,71/3,70/2,Essex,1 run,71,3,70,2
