match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
304839,"Edgbaston, Birmingham",Final (D/N),Birmingham,2004-08-07,Twenty20 Cup,Surrey,Leicestershire,168/6,169/3,Leicestershire,7 wickets,168,6,169,3
304838,"Edgbaston, Birmingham",2nd Semi-Final,Birmingham,2004-08-07,Twenty20 Cup,Leicestershire,Glamorgan,165/5,144,Leicestershire,21 runs,165,5,144,10
304837,"Edgbaston, Birmingham",1st Semi-Final,Birmingham,2004-08-07,Twenty20 Cup,Surrey,Lancashire,133,132/8,Surrey,1 run,133,10,132,8
304836,"Kennington Oval, London",Quarter-Final,London,2004-07-19,Twenty20 Cup,Surrey,Worcestershire,145/7,131/8,Surrey,14 runs,145,7,131,8
304835,"Grace Road, Leicester",Quarter-Final,Leicester,2004-07-19,Twenty20 Cup,Leicestershire,Essex,180/6,166/7,Leicestershire,14 runs,180,6,166,7
304834,"The Rose Bowl, Southampton",Quarter-Final,Southampton,2004-07-19,Twenty20 Cup,Hampshire,Lancashire,120/9,121/1,Lancashire,9 wickets,120,9,121,1
304833,"Sophia Gardens, Cardiff",Quarter-Final,Cardiff,2004-07-19,Twenty20 Cup,Warwickshire,Glamorgan,158/7,161/5,Glamorgan,5 wickets,158,7,161,5
304826,"County Ground, Chelmsford",South Group (D/N),Chelmsford,2004-07-15,Twenty20 Cup,Essex,Sussex,134/8,136/1,Sussex,9 wickets,134,8,136,1
304832,"County Ground, New Road, Worcester",Midland/Wales/West Group,Worcester,2004-07-15,Twenty20 Cup,Glamorgan,Worcestershire,140/6,120,Glamorgan,20 runs,140,6,120,10
304831,"The Cooper Associates County Ground, Taunton",Midland/Wales/West Group,Taunton,2004-07-15,Twenty20 Cup,Somerset,Northamptonshire,211/5,207/5,Somerset,4 runs,211,5,207,5
304830,"Lord's, London",South Group,London,2004-07-15,Twenty20 Cup,Surrey,Middlesex,183/5,146/7,Surrey,37 runs,183,5,146,7
304829,"Old Trafford, Manchester",North Group,Manchester,2004-07-15,Twenty20 Cup,Nottinghamshire,Lancashire,79/5,82/3,Lancashire,7 wickets,79,5,82,3
304828,"The Rose Bowl, Southampton",South Group,Southampton,2004-07-15,Twenty20 Cup,Hampshire,Kent,177/3,113/9,Hampshire,64 runs,177,3,113,9
304827,"County Ground, Bristol",Midland/Wales/West Group,Bristol,2004-07-15,Twenty20 Cup,Gloucestershire,Warwickshire,135/7,135/5,Warwickshire,lost fewer wickets,135,7,135,5
304825,"Riverside Ground, Chester-le-Street",North Group,Chester-le-Street,2004-07-15,Twenty20 Cup,Yorkshire,Durham,126/7,129/3,Durham,7 wickets,126,7,129,3
304824,"County Ground, Derby",North Group,Derby,2004-07-15,Twenty20 Cup,Derbyshire,Leicestershire,,,,,,,,
304823,"Headingley, Leeds",North Group,Leeds,2004-07-14,Twenty20 Cup,Lancashire,Yorkshire,168,170/2,Yorkshire,8 wickets,168,10,170,2
304822,"Sophia Gardens, Cardiff",Midland/Wales/West Group,Cardiff,2004-07-14,Twenty20 Cup,Glamorgan,Gloucestershire,162/7,130,Glamorgan,32 runs,162,7,130,10
304821,"The Cooper Associates County Ground, Taunton",Midland/Wales/West Group,Taunton,2004-07-13,Twenty20 Cup,Somerset,Worcestershire,178/6,144/4,Somerset,34 runs,178,6,144,4
304820,"Grace Road, Leicester",North Group,Leicester,2004-07-13,Twenty20 Cup,Leicestershire,Nottinghamshire,150/7,110,Leicestershire,40 runs,150,7,110,10
304819,"St Lawrence Ground, Canterbury",South Group,Canterbury,2004-07-13,Twenty20 Cup,Kent,Sussex,163/6,116,Kent,47 runs,163,6,116,10
