match_id,year,id,over,ball,runs,extras,extra_type,batter,batter_runs,batter_balls,batter_sr,nonstriker,nonstriker_runs,nonstriker_balls,nonstriker_sr,bowler,batter_out,wicket_type,team,team_code,innings_runs,innings_wickets,innings_balls
635238,2013,119060,19,6,4,0,,Chris Barnwell,9,7,128.57,James Franklin,17,9,188.89,Chris Gayle,,,Guyana Amazon Warriors,GAW,124,5,119
635238,2013,119050,19,5,1,0,,James Franklin,17,9,188.89,Chris Barnwell,5,6,83.33,Chris Gayle,,,Guyana Amazon Warriors,GAW,123,5,118
635238,2013,119040,19,4,6,0,,James Franklin,16,8,200.0,Chris Barnwell,5,6,83.33,Chris Gayle,,,Guyana Amazon Warriors,GAW,117,5,117
635238,2013,119030,19,3,6,0,,James Franklin,10,7,142.86,Chris Barnwell,5,6,83.33,Chris Gayle,,,Guyana Amazon Warriors,GAW,111,5,116
635238,2013,119020,19,2,2,0,,James Franklin,4,6,66.67,Chris Barnwell,5,6,83.33,Chris Gayle,,,Guyana Amazon Warriors,GAW,109,5,115
635238,2013,119010,19,1,1,0,,Chris Barnwell,5,6,83.33,James Franklin,2,5,40.0,Chris Gayle,,,Guyana Amazon Warriors,GAW,108,5,114
635238,2013,118060,18,6,1,0,,Chris Barnwell,4,5,80.0,James Franklin,2,5,40.0,Vernon Philander,,,Guyana Amazon Warriors,GAW,107,5,113
635238,2013,118050,18,5,0,1,lb,James Franklin,2,5,40.0,Chris Barnwell,3,4,75.0,Vernon Philander,,,Guyana Amazon Warriors,GAW,106,5,112
635238,2013,118040,18,4,1,0,,Chris Barnwell,3,4,75.0,James Franklin,2,4,50.0,Vernon Philander,,,Guyana Amazon Warriors,GAW,105,5,111
635238,2013,118030,18,3,0,1,b,James Franklin,2,4,50.0,Chris Barnwell,2,3,66.67,Vernon Philander,,,Guyana Amazon Warriors,GAW,104,5,110
635238,2013,118020,18,2,1,0,,Chris Barnwell,2,3,66.67,James Franklin,2,3,66.67,Vernon Philander,,,Guyana Amazon Warriors,GAW,103,5,109
635238,2013,118010,18,1,1,0,,James Franklin,2,3,66.67,Chris Barnwell,1,2,50.0,Vernon Philander,,,Guyana Amazon Warriors,GAW,102,5,108
635238,2013,117060,17,6,0,1,lb,James Franklin,1,2,50.0,Chris Barnwell,1,2,50.0,Chris Gayle,,,Guyana Amazon Warriors,GAW,101,5,107
635238,2013,117050,17,5,0,1,lb,Chris Barnwell,1,2,50.0,James Franklin,1,1,100.0,Chris Gayle,,,Guyana Amazon Warriors,GAW,100,5,106
635238,2013,117040,17,4,1,0,,James Franklin,1,1,100.0,Chris Barnwell,1,1,100.0,Chris Gayle,,,Guyana Amazon Warriors,GAW,99,5,105
635238,2013,117030,17,3,1,0,,Chris Barnwell,1,1,100.0,James Franklin,0,0,,Chris Gayle,,,Guyana Amazon Warriors,GAW,98,5,104
635238,2013,117020,17,2,0,0,,Denesh Ramdin,29,34,85.29,James Franklin,0,0,,Chris Gayle,D Ramdin,D Ramdin  b Gayle 29 (34b 2x4 1x6) SR: 85.29,Guyana Amazon Warriors,GAW,98,4,103
635238,2013,117010,17,1,4,0,,Denesh Ramdin,29,33,87.88,,0,0,,Chris Gayle,,,Guyana Amazon Warriors,GAW,94,3,102
635238,2013,116060,16,6,0,0,,Denesh Ramdin,25,32,78.12,Sunil Narine,9,7,128.57,Muttiah Muralitharan,SP Narine,SP Narine run out (Walton/&dagger;Baugh) 9 (7b 0x4 1x6) SR: 128.57,Guyana Amazon Warriors,GAW,94,2,101
635238,2013,116050,16,5,0,1,lb,Sunil Narine,9,7,128.57,Denesh Ramdin,25,31,80.65,Muttiah Muralitharan,,,Guyana Amazon Warriors,GAW,93,3,100
