match_id,year,id,over,ball,runs,extras,extra_type,batter,batter_runs,batter_balls,batter_sr,nonstriker,nonstriker_runs,nonstriker_balls,nonstriker_sr,bowler,batter_out,wicket_type,team,team_code,innings_runs,innings_wickets,innings_balls
743195,2014,119080,19,6,0,0,,Jeevan Mendis,15,13,115.38,Shoaib Malik,55,42,130.95,Ronsford Beaton,BMAJ Mendis,BMAJ Mendis run out (&dagger;Ramdin) 15 (13b 1x4 1x6) SR: 115.38,Barbados Tridents,BT,152,5,119
743195,2014,119070,19,5,4,0,,Jeevan Mendis,15,12,125.0,Shoaib Malik,55,42,130.95,Ronsford Beaton,,,Barbados Tridents,BT,148,5,118
743195,2014,13060,3,6,0,0,,Shoaib Malik,1,3,33.33,Dwayne Smith,11,18,61.11,Veerasammy Permaul,,,Barbados Tridents,BT,17,2,23
743195,2014,13050,3,5,1,0,,Dwayne Smith,11,18,61.11,Shoaib Malik,1,2,50.0,Veerasammy Permaul,,,Barbados Tridents,BT,16,2,22
743195,2014,13040,3,4,1,0,,Shoaib Malik,1,2,50.0,Dwayne Smith,10,17,58.82,Veerasammy Permaul,,,Barbados Tridents,BT,15,2,21
743195,2014,13030,3,3,1,0,,Dwayne Smith,10,17,58.82,Shoaib Malik,0,1,0.0,Veerasammy Permaul,,,Barbados Tridents,BT,14,2,20
743195,2014,13020,3,2,0,0,,Dwayne Smith,9,16,56.25,Shoaib Malik,0,1,0.0,Veerasammy Permaul,,,Barbados Tridents,BT,14,2,19
743195,2014,13010,3,1,6,0,,Dwayne Smith,9,15,60.0,Shoaib Malik,0,1,0.0,Veerasammy Permaul,,,Barbados Tridents,BT,8,2,18
743195,2014,12070,2,6,0,0,,Shoaib Malik,0,1,0.0,Dwayne Smith,3,14,21.43,Krishmar Santokie,,,Barbados Tridents,BT,8,2,17
743195,2014,12060,2,5,0,0,,Jason Holder,0,1,0.0,Dwayne Smith,3,14,21.43,Krishmar Santokie,JO Holder,JO Holder  b Santokie 0 (1b 0x4 0x6) SR: 0.00,Barbados Tridents,BT,8,1,16
743195,2014,12050,2,4,1,0,,Dwayne Smith,3,14,21.43,Jason Holder,0,0,,Krishmar Santokie,,,Barbados Tridents,BT,7,1,15
743195,2014,12040,2,3,0,0,,Dwayne Smith,2,13,15.38,Jason Holder,0,0,,Krishmar Santokie,,,Barbados Tridents,BT,7,1,14
743195,2014,12030,2,3,0,1,wd,Dwayne Smith,2,12,16.67,Jason Holder,0,0,,Krishmar Santokie,,,Barbados Tridents,BT,6,1,14
743195,2014,12020,2,2,0,0,,Dwayne Smith,2,12,16.67,Jason Holder,0,0,,Krishmar Santokie,,,Barbados Tridents,BT,6,1,13
743195,2014,12010,2,1,0,0,,Dwayne Smith,2,11,18.18,Jason Holder,0,0,,Krishmar Santokie,,,Barbados Tridents,BT,6,1,12
743195,2014,11060,1,6,1,0,,Dwayne Smith,2,10,20.0,Jason Holder,0,0,,Veerasammy Permaul,,,Barbados Tridents,BT,5,1,11
743195,2014,11050,1,5,0,0,,Dwayne Smith,1,9,11.11,Jason Holder,0,0,,Veerasammy Permaul,,,Barbados Tridents,BT,5,1,10
743195,2014,11040,1,4,0,0,,Dwayne Smith,1,8,12.5,Jason Holder,0,0,,Veerasammy Permaul,,,Barbados Tridents,BT,5,1,9
743195,2014,11030,1,3,0,0,,Dwayne Smith,1,7,14.29,Jason Holder,0,0,,Veerasammy Permaul,,,Barbados Tridents,BT,5,1,8
743195,2014,11020,1,2,0,0,,Dwayne Smith,1,6,16.67,Jason Holder,0,0,,Veerasammy Permaul,,,Barbados Tridents,BT,5,1,7
743195,2014,11010,1,1,0,0,,Dwayne Smith,1,5,20.0,Jason Holder,0,0,,Veerasammy Permaul,,,Barbados Tridents,BT,5,1,6
743195,2014,160,0,6,0,0,,William Perkins,0,2,0.0,Dwayne Smith,1,4,25.0,Krishmar Santokie,WKD Perkins,WKD Perkins c Mohammad Hafeez b Santokie 0 (2b 0x4 0x6) SR: 0.00,Barbados Tridents,BT,5,0,5
743195,2014,150,0,5,0,0,,William Perkins,0,1,0.0,Dwayne Smith,1,4,25.0,Krishmar Santokie,,,Barbados Tridents,BT,5,0,4
743195,2014,140,0,4,1,0,,Dwayne Smith,1,4,25.0,William Perkins,0,0,,Krishmar Santokie,,,Barbados Tridents,BT,4,0,3
743195,2014,130,0,3,0,0,,Dwayne Smith,0,3,0.0,William Perkins,0,0,,Krishmar Santokie,,,Barbados Tridents,BT,4,0,2
743195,2014,120,0,2,0,0,,Dwayne Smith,0,2,0.0,William Perkins,0,0,,Krishmar Santokie,,,Barbados Tridents,BT,4,0,1
743195,2014,110,0,1,0,4,lb,Dwayne Smith,0,1,0.0,William Perkins,0,0,,Krishmar Santokie,,,Barbados Tridents,BT,0,0,0
743195,2014,17060,7,6,4,0,,Dwayne Smith,38,32,118.75,Shoaib Malik,18,13,138.46,Mohammad Hafeez,,,Barbados Tridents,BT,59,2,47
743195,2014,17050,7,5,0,0,,Dwayne Smith,34,31,109.68,Shoaib Malik,18,13,138.46,Mohammad Hafeez,,,Barbados Tridents,BT,59,2,46
743195,2014,17040,7,4,0,0,,Dwayne Smith,34,30,113.33,Shoaib Malik,18,13,138.46,Mohammad Hafeez,,,Barbados Tridents,BT,59,2,45
743195,2014,17030,7,3,1,0,,Shoaib Malik,18,13,138.46,Dwayne Smith,34,29,117.24,Mohammad Hafeez,,,Barbados Tridents,BT,58,2,44
743195,2014,17020,7,2,1,0,,Dwayne Smith,34,29,117.24,Shoaib Malik,17,12,141.67,Mohammad Hafeez,,,Barbados Tridents,BT,57,2,43
743195,2014,17010,7,1,1,0,,Shoaib Malik,17,12,141.67,Dwayne Smith,33,28,117.86,Mohammad Hafeez,,,Barbados Tridents,BT,56,2,42
743195,2014,16060,6,6,6,0,,Dwayne Smith,33,28,117.86,Shoaib Malik,16,11,145.45,Sunil Narine,,,Barbados Tridents,BT,50,2,41
743195,2014,16050,6,5,0,0,,Dwayne Smith,27,27,100.0,Shoaib Malik,16,11,145.45,Sunil Narine,,,Barbados Tridents,BT,50,2,40
743195,2014,16040,6,4,0,0,,Dwayne Smith,27,26,103.85,Shoaib Malik,16,11,145.45,Sunil Narine,,,Barbados Tridents,BT,50,2,39
743195,2014,16030,6,3,1,0,,Shoaib Malik,16,11,145.45,Dwayne Smith,27,25,108.0,Sunil Narine,,,Barbados Tridents,BT,49,2,38
743195,2014,16020,6,2,0,0,,Shoaib Malik,15,10,150.0,Dwayne Smith,27,25,108.0,Sunil Narine,,,Barbados Tridents,BT,49,2,37
743195,2014,16010,6,1,0,1,lb,Dwayne Smith,27,25,108.0,Shoaib Malik,15,9,166.67,Sunil Narine,,,Barbados Tridents,BT,48,2,36
743195,2014,15060,5,6,4,0,,Shoaib Malik,15,9,166.67,Dwayne Smith,27,24,112.5,Veerasammy Permaul,,,Barbados Tridents,BT,44,2,35
743195,2014,15050,5,5,0,0,,Shoaib Malik,11,8,137.5,Dwayne Smith,27,24,112.5,Veerasammy Permaul,,,Barbados Tridents,BT,44,2,34
743195,2014,15040,5,4,6,0,,Shoaib Malik,11,7,157.14,Dwayne Smith,27,24,112.5,Veerasammy Permaul,,,Barbados Tridents,BT,38,2,33
743195,2014,15030,5,3,0,0,,Shoaib Malik,5,6,83.33,Dwayne Smith,27,24,112.5,Veerasammy Permaul,,,Barbados Tridents,BT,38,2,32
743195,2014,15020,5,2,0,0,,Shoaib Malik,5,5,100.0,Dwayne Smith,27,24,112.5,Veerasammy Permaul,,,Barbados Tridents,BT,38,2,31
743195,2014,15010,5,1,4,0,,Shoaib Malik,5,4,125.0,Dwayne Smith,27,24,112.5,Veerasammy Permaul,,,Barbados Tridents,BT,34,2,30
743195,2014,14070,4,6,2,0,,Dwayne Smith,27,24,112.5,Shoaib Malik,1,3,33.33,Ronsford Beaton,,,Barbados Tridents,BT,32,2,29
743195,2014,14060,4,5,4,0,,Dwayne Smith,25,23,108.7,Shoaib Malik,1,3,33.33,Ronsford Beaton,,,Barbados Tridents,BT,28,2,28
743195,2014,14050,4,4,0,0,,Dwayne Smith,21,22,95.45,Shoaib Malik,1,3,33.33,Ronsford Beaton,,,Barbados Tridents,BT,28,2,27
743195,2014,14040,4,3,4,0,,Dwayne Smith,21,21,100.0,Shoaib Malik,1,3,33.33,Ronsford Beaton,,,Barbados Tridents,BT,24,2,26
743195,2014,14030,4,3,0,1,wd,Dwayne Smith,17,20,85.0,Shoaib Malik,1,3,33.33,Ronsford Beaton,,,Barbados Tridents,BT,23,2,26
743195,2014,14020,4,2,6,0,,Dwayne Smith,17,20,85.0,Shoaib Malik,1,3,33.33,Ronsford Beaton,,,Barbados Tridents,BT,17,2,25
743195,2014,14010,4,1,0,0,,Dwayne Smith,11,19,57.89,Shoaib Malik,1,3,33.33,Ronsford Beaton,,,Barbados Tridents,BT,17,2,24
743195,2014,111060,11,6,0,1,wd,Shoaib Malik,28,21,133.33,Dwayne Smith,55,47,117.02,Mohammad Hafeez,,,Barbados Tridents,BT,91,2,71
743195,2014,111050,11,5,1,0,,Dwayne Smith,55,47,117.02,Shoaib Malik,28,21,133.33,Mohammad Hafeez,,,Barbados Tridents,BT,90,2,70
743195,2014,111040,11,4,0,0,,Dwayne Smith,54,46,117.39,Shoaib Malik,28,21,133.33,Mohammad Hafeez,,,Barbados Tridents,BT,90,2,69
743195,2014,111030,11,3,4,0,,Dwayne Smith,54,45,120.0,Shoaib Malik,28,21,133.33,Mohammad Hafeez,,,Barbados Tridents,BT,86,2,68
743195,2014,111020,11,2,1,0,,Shoaib Malik,28,21,133.33,Dwayne Smith,50,44,113.64,Mohammad Hafeez,,,Barbados Tridents,BT,85,2,67
743195,2014,111010,11,1,1,0,,Dwayne Smith,50,44,113.64,Shoaib Malik,27,20,135.0,Mohammad Hafeez,,,Barbados Tridents,BT,84,2,66
743195,2014,110060,10,6,0,0,,Shoaib Malik,27,20,135.0,Dwayne Smith,49,43,113.95,Navin Stewart,,,Barbados Tridents,BT,84,2,65
743195,2014,110050,10,5,1,0,,Dwayne Smith,49,43,113.95,Shoaib Malik,27,19,142.11,Navin Stewart,,,Barbados Tridents,BT,83,2,64
743195,2014,110040,10,4,0,0,,Dwayne Smith,48,42,114.29,Shoaib Malik,27,19,142.11,Navin Stewart,,,Barbados Tridents,BT,83,2,63
743195,2014,110030,10,3,4,0,,Dwayne Smith,48,41,117.07,Shoaib Malik,27,19,142.11,Navin Stewart,,,Barbados Tridents,BT,79,2,62
743195,2014,110020,10,2,1,0,,Shoaib Malik,27,19,142.11,Dwayne Smith,44,40,110.0,Navin Stewart,,,Barbados Tridents,BT,78,2,61
743195,2014,110010,10,1,4,0,,Shoaib Malik,26,18,144.44,Dwayne Smith,44,40,110.0,Navin Stewart,,,Barbados Tridents,BT,74,2,60
743195,2014,19060,9,6,0,0,,Dwayne Smith,44,40,110.0,Shoaib Malik,22,17,129.41,Mohammad Hafeez,,,Barbados Tridents,BT,74,2,59
743195,2014,19050,9,5,0,0,,Dwayne Smith,44,39,112.82,Shoaib Malik,22,17,129.41,Mohammad Hafeez,,,Barbados Tridents,BT,74,2,58
743195,2014,19040,9,4,0,0,,Dwayne Smith,44,38,115.79,Shoaib Malik,22,17,129.41,Mohammad Hafeez,,,Barbados Tridents,BT,74,2,57
743195,2014,19030,9,3,1,0,,Shoaib Malik,22,17,129.41,Dwayne Smith,44,37,118.92,Mohammad Hafeez,,,Barbados Tridents,BT,73,2,56
743195,2014,19020,9,2,1,0,,Dwayne Smith,44,37,118.92,Shoaib Malik,21,16,131.25,Mohammad Hafeez,,,Barbados Tridents,BT,72,2,55
743195,2014,19010,9,1,1,0,,Shoaib Malik,21,16,131.25,Dwayne Smith,43,36,119.44,Mohammad Hafeez,,,Barbados Tridents,BT,71,2,54
743195,2014,18070,8,6,0,0,,Dwayne Smith,43,36,119.44,Shoaib Malik,20,15,133.33,Navin Stewart,,,Barbados Tridents,BT,71,2,53
743195,2014,18060,8,5,4,0,,Dwayne Smith,43,35,122.86,Shoaib Malik,20,15,133.33,Navin Stewart,,,Barbados Tridents,BT,67,2,52
743195,2014,18050,8,4,0,0,,Dwayne Smith,39,34,114.71,Shoaib Malik,20,15,133.33,Navin Stewart,,,Barbados Tridents,BT,67,2,51
743195,2014,18040,8,4,0,1,wd,Dwayne Smith,39,33,118.18,Shoaib Malik,20,15,133.33,Navin Stewart,,,Barbados Tridents,BT,66,2,51
743195,2014,18030,8,3,1,0,,Shoaib Malik,20,15,133.33,Dwayne Smith,39,33,118.18,Navin Stewart,,,Barbados Tridents,BT,65,2,50
743195,2014,18020,8,2,1,0,,Dwayne Smith,39,33,118.18,Shoaib Malik,19,14,135.71,Navin Stewart,,,Barbados Tridents,BT,64,2,49
743195,2014,18010,8,1,1,0,,Shoaib Malik,19,14,135.71,Dwayne Smith,38,32,118.75,Navin Stewart,,,Barbados Tridents,BT,63,2,48
743195,2014,115050,15,5,1,0,,Shoaib Malik,36,31,116.13,Raymon Reifer,4,8,50.0,Sunil Narine,,,Barbados Tridents,BT,109,4,94
743195,2014,115040,15,4,0,1,lb,Raymon Reifer,4,8,50.0,Shoaib Malik,35,30,116.67,Sunil Narine,,,Barbados Tridents,BT,108,4,93
743195,2014,115030,15,3,1,0,,Shoaib Malik,35,30,116.67,Raymon Reifer,4,7,57.14,Sunil Narine,,,Barbados Tridents,BT,107,4,92
743195,2014,115020,15,2,1,0,,Raymon Reifer,4,7,57.14,Shoaib Malik,34,29,117.24,Sunil Narine,,,Barbados Tridents,BT,106,4,91
743195,2014,115010,15,1,1,0,,Shoaib Malik,34,29,117.24,Raymon Reifer,3,6,50.0,Sunil Narine,,,Barbados Tridents,BT,105,4,90
743195,2014,114070,14,6,0,0,,Raymon Reifer,3,6,50.0,Shoaib Malik,33,28,117.86,Veerasammy Permaul,,,Barbados Tridents,BT,105,4,89
743195,2014,114060,14,5,1,0,,Shoaib Malik,33,28,117.86,Raymon Reifer,3,5,60.0,Veerasammy Permaul,,,Barbados Tridents,BT,104,4,88
743195,2014,114050,14,5,0,1,wd,Shoaib Malik,32,27,118.52,Raymon Reifer,3,5,60.0,Veerasammy Permaul,,,Barbados Tridents,BT,103,4,88
743195,2014,114040,14,4,1,0,,Raymon Reifer,3,5,60.0,Shoaib Malik,32,27,118.52,Veerasammy Permaul,,,Barbados Tridents,BT,102,4,87
743195,2014,114030,14,3,1,0,,Shoaib Malik,32,27,118.52,Raymon Reifer,2,4,50.0,Veerasammy Permaul,,,Barbados Tridents,BT,101,4,86
743195,2014,114020,14,2,1,0,,Raymon Reifer,2,4,50.0,Shoaib Malik,31,26,119.23,Veerasammy Permaul,,,Barbados Tridents,BT,100,4,85
743195,2014,114010,14,1,1,0,,Shoaib Malik,31,26,119.23,Raymon Reifer,1,3,33.33,Veerasammy Permaul,,,Barbados Tridents,BT,99,4,84
743195,2014,113060,13,6,1,0,,Shoaib Malik,30,25,120.0,Raymon Reifer,1,3,33.33,Mohammad Hafeez,,,Barbados Tridents,BT,98,4,83
743195,2014,113050,13,5,0,0,,Shoaib Malik,29,24,120.83,Raymon Reifer,1,3,33.33,Mohammad Hafeez,,,Barbados Tridents,BT,98,4,82
743195,2014,113040,13,4,1,0,,Raymon Reifer,1,3,33.33,Shoaib Malik,29,23,126.09,Mohammad Hafeez,,,Barbados Tridents,BT,97,4,81
743195,2014,113030,13,3,0,0,,Raymon Reifer,0,2,0.0,Shoaib Malik,29,23,126.09,Mohammad Hafeez,,,Barbados Tridents,BT,97,4,80
743195,2014,113020,13,2,0,0,,Raymon Reifer,0,1,0.0,Shoaib Malik,29,23,126.09,Mohammad Hafeez,,,Barbados Tridents,BT,97,4,79
743195,2014,113010,13,1,1,0,,Shoaib Malik,29,23,126.09,Raymon Reifer,0,0,,Mohammad Hafeez,,,Barbados Tridents,BT,96,4,78
743195,2014,112060,12,6,0,0,,Kieron Pollard,0,1,0.0,Shoaib Malik,28,22,127.27,Sunil Narine,KA Pollard,KA Pollard c &amp; b Narine 0 (1b 0x4 0x6) SR: 0.00,Barbados Tridents,BT,96,3,77
